zip,sic,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
10028,5961,5,5,0,0,0,0,0,0,0,0
10028,5963,2,2,0,0,0,0,0,0,0,0
10028,5983,2,1,0,1,0,0,0,0,0,0
10028,5992,12,8,4,0,0,0,0,0,0,0
10028,5994,5,5,0,0,0,0,0,0,0,0
10028,5995,7,3,3,1,0,0,0,0,0,0
10028,5999,29,22,4,3,0,0,0,0,0,0
10028,599\,1,0,0,0,1,0,0,0,0,0
10028,60--,312,189,54,58,9,1,0,1,0,0
10028,6020,9,0,1,5,2,1,0,0,0,0
10028,6030,6,2,1,3,0,0,0,0,0,0
10028,6140,1,1,0,0,0,0,0,0,0,0
10028,6210,5,5,0,0,0,0,0,0,0,0
10028,6220,1,0,1,0,0,0,0,0,0,0
10028,6280,7,6,1,0,0,0,0,0,0,0
10028,6400,4,2,2,0,0,0,0,0,0,0
10028,6500,4,4,0,0,0,0,0,0,0,0
10028,6510,136,104,14,16,2,0,0,0,0,0
10028,6530,130,56,34,34,5,0,0,1,0,0
10028,6700,2,2,0,0,0,0,0,0,0,0
10028,6710,2,2,0,0,0,0,0,0,0,0
10028,6732,1,1,0,0,0,0,0,0,0,0
10028,6733,1,1,0,0,0,0,0,0,0,0
10028,6794,1,1,0,0,0,0,0,0,0,0
10028,6798,1,1,0,0,0,0,0,0,0,0
10028,6799,1,1,0,0,0,0,0,0,0,0
10028,70--,778,543,123,57,41,9,4,0,0,1
10028,7010,1,0,0,0,0,0,1,0,0,0
10028,7210,2,2,0,0,0,0,0,0,0,0
10028,7211,3,2,1,0,0,0,0,0,0,0
10028,7212,4,4,0,0,0,0,0,0,0,0
10028,7215,7,7,0,0,0,0,0,0,0,0
10028,7216,18,15,2,1,0,0,0,0,0,0
10028,7217,2,2,0,0,0,0,0,0,0,0
10028,7219,2,1,1,0,0,0,0,0,0,0
10028,7220,1,1,0,0,0,0,0,0,0,0
10028,7230,33,20,10,2,1,0,0,0,0,0
10028,7240,1,1,0,0,0,0,0,0,0,0
10028,7250,2,2,0,0,0,0,0,0,0,0
10028,7260,4,3,0,0,1,0,0,0,0,0
10028,7299,3,1,1,1,0,0,0,0,0,0
10028,7300,6,6,0,0,0,0,0,0,0,0
10028,7310,1,1,0,0,0,0,0,0,0,0
10028,7311,9,9,0,0,0,0,0,0,0,0
10028,7319,2,2,0,0,0,0,0,0,0,0
10028,7334,1,1,0,0,0,0,0,0,0,0
10028,7335,1,1,0,0,0,0,0,0,0,0
10028,7336,9,5,3,1,0,0,0,0,0,0
10028,7338,3,2,1,0,0,0,0,0,0,0
10028,7342,1,1,0,0,0,0,0,0,0,0
10028,7349,8,3,4,0,1,0,0,0,0,0
10028,7359,1,1,0,0,0,0,0,0,0,0
10028,7361,6,6,0,0,0,0,0,0,0,0
10028,7363,1,1,0,0,0,0,0,0,0,0
10028,7370,1,1,0,0,0,0,0,0,0,0
10028,7371,5,4,1,0,0,0,0,0,0,0
10028,7374,2,2,0,0,0,0,0,0,0,0
10028,7379,6,5,1,0,0,0,0,0,0,0
10028,7381,1,1,0,0,0,0,0,0,0,0
10028,7384,4,2,1,0,1,0,0,0,0,0
10028,7389,30,26,2,2,0,0,0,0,0,0
10028,7514,1,0,1,0,0,0,0,0,0,0
10028,7520,34,17,11,5,1,0,0,0,0,0
10028,7538,3,2,0,1,0,0,0,0,0,0
10028,7549,1,1,0,0,0,0,0,0,0,0
10028,7600,2,2,0,0,0,0,0,0,0,0
10028,7640,4,3,1,0,0,0,0,0,0,0
10028,7699,4,2,0,1,1,0,0,0,0,0
10028,7812,18,16,0,1,1,0,0,0,0,0
10028,7819,1,1,0,0,0,0,0,0,0,0
10028,7822,1,1,0,0,0,0,0,0,0,0
10028,7832,4,1,0,0,2,1,0,0,0,0
10028,7840,6,4,0,1,1,0,0,0,0,0
10028,7910,3,1,1,1,0,0,0,0,0,0
10028,7922,3,3,0,0,0,0,0,0,0,0
10028,7929,7,6,1,0,0,0,0,0,0,0
10028,7991,11,5,2,1,2,1,0,0,0,0
10028,7997,4,1,0,1,0,2,0,0,0,0
10028,7999,7,1,4,2,0,0,0,0,0,0
10028,8000,4,3,1,0,0,0,0,0,0,0
10028,8010,262,198,35,21,7,1,0,0,0,0
10028,8020,14,9,5,0,0,0,0,0,0,0
10028,8041,7,4,3,0,0,0,0,0,0,0
10028,8042,3,1,0,2,0,0,0,0,0,0
10028,8043,4,3,1,0,0,0,0,0,0,0
10028,8049,21,19,1,1,0,0,0,0,0,0
10028,8050,1,0,0,0,1,0,0,0,0,0
10028,8071,4,2,1,0,1,0,0,0,0,0
10028,8080,2,0,0,0,2,0,0,0,0,0
10028,8090,4,1,2,1,0,0,0,0,0,0
10028,8100,10,8,1,1,0,0,0,0,0,0
10028,8200,1,1,0,0,0,0,0,0,0,0
10028,8210,11,1,0,1,5,1,3,0,0,0
10028,8220,1,0,0,1,0,0,0,0,0,0
10028,8230,2,0,0,0,2,0,0,0,0,0
10028,8240,1,1,0,0,0,0,0,0,0,0
10028,8290,9,7,0,1,1,0,0,0,0,0
10028,8300,1,1,0,0,0,0,0,0,0,0
10028,8320,8,1,3,2,2,0,0,0,0,0
10028,8350,7,1,2,1,2,1,0,0,0,0
10028,8360,3,0,1,0,1,1,0,0,0,0
10028,8390,4,1,2,1,0,0,0,0,0,0
10028,8410,3,1,1,0,0,0,0,0,0,1
10028,8620,2,2,0,0,0,0,0,0,0,0
10028,8640,2,1,1,0,0,0,0,0,0,0
10028,8660,10,2,0,3,4,1,0,0,0,0
10028,8690,4,2,2,0,0,0,0,0,0,0
10028,8712,4,3,1,0,0,0,0,0,0,0
10028,8720,7,5,2,0,0,0,0,0,0,0
10028,8732,4,3,1,0,0,0,0,0,0,0
10028,8733,1,1,0,0,0,0,0,0,0,0
10028,8740,2,2,0,0,0,0,0,0,0,0
10028,8741,6,6,0,0,0,0,0,0,0,0
10028,8742,22,19,3,0,0,0,0,0,0,0
10028,8743,7,5,2,0,0,0,0,0,0,0
10028,8748,8,7,1,0,0,0,0,0,0,0
10028,8900,14,13,1,0,0,0,0,0,0,0
10028,899\,3,1,1,0,1,0,0,0,0,0
10028,99--,12,12,0,0,0,0,0,0,0,0
10029,----,656,426,93,63,45,16,5,3,1,4
10029,10--,1,0,0,1,0,0,0,0,0,0
10029,1410,1,0,0,1,0,0,0,0,0,0
10029,15--,27,16,7,1,3,0,0,0,0,0
10029,1500,1,1,0,0,0,0,0,0,0,0
10029,1510,6,1,2,1,2,0,0,0,0,0
10029,1700,2,2,0,0,0,0,0,0,0,0
10029,1710,7,4,2,0,1,0,0,0,0,0
10029,1720,4,3,1,0,0,0,0,0,0,0
10029,1742,1,0,1,0,0,0,0,0,0,0
10029,1751,1,1,0,0,0,0,0,0,0,0
10029,1752,1,0,1,0,0,0,0,0,0,0
10029,1793,2,2,0,0,0,0,0,0,0,0
10029,1799,2,2,0,0,0,0,0,0,0,0
10029,20--,7,5,0,2,0,0,0,0,0,0
10029,2331,1,1,0,0,0,0,0,0,0,0
10029,2335,2,2,0,0,0,0,0,0,0,0
10029,2511,1,1,0,0,0,0,0,0,0,0
10029,2599,1,0,0,1,0,0,0,0,0,0
10029,2710,1,1,0,0,0,0,0,0,0,0
10029,3842,1,0,0,1,0,0,0,0,0,0
10029,40--,15,8,3,1,3,0,0,0,0,0
10029,4111,1,0,1,0,0,0,0,0,0,0
10029,4119,1,1,0,0,0,0,0,0,0,0
10029,4150,1,0,0,0,1,0,0,0,0,0
10029,4210,5,3,1,0,1,0,0,0,0,0
10029,4724,4,3,0,1,0,0,0,0,0,0
10029,4725,1,1,0,0,0,0,0,0,0,0
10029,4813,1,0,0,0,1,0,0,0,0,0
10029,4890,1,0,1,0,0,0,0,0,0,0
10029,50--,22,14,6,2,0,0,0,0,0,0
10029,5030,1,1,0,0,0,0,0,0,0,0
10029,5039,1,1,0,0,0,0,0,0,0,0
10029,5049,1,1,0,0,0,0,0,0,0,0
10029,5065,1,0,1,0,0,0,0,0,0,0
10029,5074,1,0,0,1,0,0,0,0,0,0
10029,5078,1,0,1,0,0,0,0,0,0,0
10029,5099,1,1,0,0,0,0,0,0,0,0
10029,5112,1,0,1,0,0,0,0,0,0,0
10029,5120,1,1,0,0,0,0,0,0,0,0
10029,5137,1,1,0,0,0,0,0,0,0,0
10029,5141,1,1,0,0,0,0,0,0,0,0
10029,5148,1,0,1,0,0,0,0,0,0,0
10029,5149,1,1,0,0,0,0,0,0,0,0
10029,5181,1,0,1,0,0,0,0,0,0,0
10029,5182,1,0,0,1,0,0,0,0,0,0
10029,5192,1,0,1,0,0,0,0,0,0,0
10029,5194,3,3,0,0,0,0,0,0,0,0
10029,5198,1,1,0,0,0,0,0,0,0,0
10029,5199,2,2,0,0,0,0,0,0,0,0
10029,52--,254,193,32,20,5,4,0,0,0,0
10029,5210,2,0,1,1,0,0,0,0,0,0
10029,5250,5,5,0,0,0,0,0,0,0,0
10029,5260,1,1,0,0,0,0,0,0,0,0
10029,5330,3,2,1,0,0,0,0,0,0,0
10029,5390,5,2,1,1,1,0,0,0,0,0
10029,5410,54,40,10,3,1,0,0,0,0,0
10029,5420,8,7,1,0,0,0,0,0,0,0
10029,5430,3,3,0,0,0,0,0,0,0,0
10029,5460,5,2,2,0,1,0,0,0,0,0
10029,5490,3,3,0,0,0,0,0,0,0,0
10029,5530,4,4,0,0,0,0,0,0,0,0
10029,5540,1,1,0,0,0,0,0,0,0,0
10029,5600,3,3,0,0,0,0,0,0,0,0
10029,5610,4,4,0,0,0,0,0,0,0,0
10029,5620,15,11,2,2,0,0,0,0,0,0
10029,5630,2,2,0,0,0,0,0,0,0,0
10029,5640,3,1,0,1,0,1,0,0,0,0
10029,5650,2,2,0,0,0,0,0,0,0,0
10029,5660,9,5,3,1,0,0,0,0,0,0
10029,5690,2,1,0,0,1,0,0,0,0,0
10029,5712,1,0,1,0,0,0,0,0,0,0
10029,5713,2,2,0,0,0,0,0,0,0,0
10029,5731,3,3,0,0,0,0,0,0,0,0
10029,5735,2,2,0,0,0,0,0,0,0,0
10029,5800,5,5,0,0,0,0,0,0,0,0
10029,5812,47,35,3,7,0,2,0,0,0,0
10029,5900,1,1,0,0,0,0,0,0,0,0
10029,5910,23,15,4,3,1,0,0,0,0,0
10029,5920,11,11,0,0,0,0,0,0,0,0
10029,5930,2,2,0,0,0,0,0,0,0,0
10029,5944,4,4,0,0,0,0,0,0,0,0
10029,5945,1,0,0,1,0,0,0,0,0,0
10029,5947,3,3,0,0,0,0,0,0,0,0
10029,5948,1,1,0,0,0,0,0,0,0,0
10029,5962,3,0,2,0,0,1,0,0,0,0
10029,5983,1,1,0,0,0,0,0,0,0,0
10029,5992,3,3,0,0,0,0,0,0,0,0
10029,5994,1,1,0,0,0,0,0,0,0,0
10029,5995,2,1,1,0,0,0,0,0,0,0
10029,5999,3,3,0,0,0,0,0,0,0,0
10029,599\,1,1,0,0,0,0,0,0,0,0
10029,60--,74,55,8,8,2,1,0,0,0,0
10029,6020,2,0,0,1,1,0,0,0,0,0
10029,6090,8,5,2,0,1,0,0,0,0,0
10029,6280,1,1,0,0,0,0,0,0,0,0
10029,6400,4,4,0,0,0,0,0,0,0,0
10029,6510,39,32,4,2,0,1,0,0,0,0
10029,6530,18,11,2,5,0,0,0,0,0,0
10029,6710,1,1,0,0,0,0,0,0,0,0
10029,6733,1,1,0,0,0,0,0,0,0,0
10029,70--,246,125,37,28,32,11,5,3,1,4
10029,7210,2,1,1,0,0,0,0,0,0,0
10029,7215,8,8,0,0,0,0,0,0,0,0
10029,7216,5,5,0,0,0,0,0,0,0,0
10029,7217,1,1,0,0,0,0,0,0,0,0
10029,7219,1,1,0,0,0,0,0,0,0,0
10029,7230,10,9,1,0,0,0,0,0,0,0
10029,7240,3,3,0,0,0,0,0,0,0,0
10029,7260,6,4,2,0,0,0,0,0,0,0
10029,7300,1,1,0,0,0,0,0,0,0,0
10029,7311,1,1,0,0,0,0,0,0,0,0
10029,7335,1,1,0,0,0,0,0,0,0,0
10029,7336,1,1,0,0,0,0,0,0,0,0
10029,7349,3,3,0,0,0,0,0,0,0,0
10029,7361,1,0,0,1,0,0,0,0,0,0
10029,7370,1,1,0,0,0,0,0,0,0,0
10029,7371,1,0,0,1,0,0,0,0,0,0
10029,7379,1,1,0,0,0,0,0,0,0,0
10029,7381,1,0,0,0,0,0,1,0,0,0
10029,7384,1,1,0,0,0,0,0,0,0,0
10029,7389,4,4,0,0,0,0,0,0,0,0
10029,7520,4,2,2,0,0,0,0,0,0,0
10029,7532,2,2,0,0,0,0,0,0,0,0
10029,7537,1,1,0,0,0,0,0,0,0,0
10029,7538,5,1,3,0,1,0,0,0,0,0
10029,7629,1,1,0,0,0,0,0,0,0,0
10029,7640,1,1,0,0,0,0,0,0,0,0
10029,7699,1,1,0,0,0,0,0,0,0,0
10029,7812,1,1,0,0,0,0,0,0,0,0
10029,7832,1,1,0,0,0,0,0,0,0,0
10029,7922,1,1,0,0,0,0,0,0,0,0
10029,7929,4,4,0,0,0,0,0,0,0,0
10029,7999,1,0,1,0,0,0,0,0,0,0
10029,8010,17,12,1,0,1,1,0,1,1,0
10029,8020,11,8,3,0,0,0,0,0,0,0
10029,8042,4,3,1,0,0,0,0,0,0,0
10029,8049,1,1,0,0,0,0,0,0,0,0
10029,8050,5,1,0,0,2,0,0,1,0,1
10029,8060,2,0,0,0,0,0,0,0,0,2
10029,8080,1,0,0,0,0,0,0,1,0,0
10029,8090,3,0,1,0,1,1,0,0,0,0
10029,8100,3,1,1,0,0,1,0,0,0,0
10029,8210,10,2,1,1,4,2,0,0,0,0
10029,8220,3,0,0,1,0,0,1,0,0,1
10029,8230,3,1,1,1,0,0,0,0,0,0
10029,8290,3,1,0,1,1,0,0,0,0,0
10029,8320,33,8,3,9,9,2,2,0,0,0
10029,8330,4,0,2,0,1,1,0,0,0,0
10029,8350,13,1,1,3,8,0,0,0,0,0
10029,8360,4,1,2,1,0,0,0,0,0,0
10029,8390,13,6,1,3,1,1,1,0,0,0
10029,8410,2,0,0,0,1,1,0,0,0,0
10029,8600,1,1,0,0,0,0,0,0,0,0
10029,8620,2,1,0,1,0,0,0,0,0,0
10029,8640,6,3,2,0,0,1,0,0,0,0
10029,8660,12,5,6,0,1,0,0,0,0,0
10029,8690,4,1,0,3,0,0,0,0,0,0
10029,8712,2,2,0,0,0,0,0,0,0,0
10029,8720,1,0,0,1,0,0,0,0,0,0
10029,8733,1,1,0,0,0,0,0,0,0,0
10029,8741,1,1,0,0,0,0,0,0,0,0
10029,8748,2,1,1,0,0,0,0,0,0,0
10029,8900,1,1,0,0,0,0,0,0,0,0
10029,899\,2,0,0,1,1,0,0,0,0,0
10029,99--,10,10,0,0,0,0,0,0,0,0
10030,----,162,107,28,14,10,3,0,0,0,0
10030,15--,1,1,0,0,0,0,0,0,0,0
10030,1530,1,1,0,0,0,0,0,0,0,0
10030,20--,1,1,0,0,0,0,0,0,0,0
10030,3140,1,1,0,0,0,0,0,0,0,0
10030,40--,2,2,0,0,0,0,0,0,0,0
10030,4119,1,1,0,0,0,0,0,0,0,0
10030,4700,1,1,0,0,0,0,0,0,0,0
10030,52--,40,28,7,2,2,1,0,0,0,0
10030,5330,1,0,1,0,0,0,0,0,0,0
10030,5410,14,13,0,1,0,0,0,0,0,0
10030,5420,2,1,1,0,0,0,0,0,0,0
10030,5460,1,1,0,0,0,0,0,0,0,0
10030,5800,5,3,2,0,0,0,0,0,0,0
10030,5812,7,2,2,0,2,1,0,0,0,0
10030,5813,1,1,0,0,0,0,0,0,0,0
10030,5910,2,2,0,0,0,0,0,0,0,0
10030,5920,1,1,0,0,0,0,0,0,0,0
10030,5942,1,0,0,1,0,0,0,0,0,0
10030,5947,1,1,0,0,0,0,0,0,0,0
10030,5963,1,0,1,0,0,0,0,0,0,0
10030,5992,2,2,0,0,0,0,0,0,0,0
10030,5999,1,1,0,0,0,0,0,0,0,0
10030,60--,48,40,7,1,0,0,0,0,0,0
10030,6090,2,2,0,0,0,0,0,0,0,0
10030,6400,1,1,0,0,0,0,0,0,0,0
10030,6500,2,2,0,0,0,0,0,0,0,0
10030,6510,33,29,3,1,0,0,0,0,0,0
10030,6530,8,4,4,0,0,0,0,0,0,0
10030,6710,1,1,0,0,0,0,0,0,0,0
10030,6732,1,1,0,0,0,0,0,0,0,0
10030,70--,70,35,14,11,8,2,0,0,0,0
10030,7010,1,0,1,0,0,0,0,0,0,0
10030,7215,3,3,0,0,0,0,0,0,0,0
10030,7219,1,0,1,0,0,0,0,0,0,0
10030,7230,2,2,0,0,0,0,0,0,0,0
10030,7260,3,2,0,1,0,0,0,0,0,0
10030,7291,1,1,0,0,0,0,0,0,0,0
10030,7311,1,1,0,0,0,0,0,0,0,0
10030,7379,1,1,0,0,0,0,0,0,0,0
10030,7381,1,0,1,0,0,0,0,0,0,0
10030,7538,1,0,1,0,0,0,0,0,0,0
10030,7623,1,1,0,0,0,0,0,0,0,0
10030,8010,4,3,0,0,1,0,0,0,0,0
10030,8020,2,2,0,0,0,0,0,0,0,0
10030,8049,1,1,0,0,0,0,0,0,0,0
10030,8090,1,0,0,1,0,0,0,0,0,0
10030,8100,1,1,0,0,0,0,0,0,0,0
10030,8210,3,2,0,0,1,0,0,0,0,0
10030,8230,1,0,0,1,0,0,0,0,0,0
10030,8290,2,0,1,0,0,1,0,0,0,0
10030,8300,1,0,1,0,0,0,0,0,0,0
10030,8320,14,6,3,1,4,0,0,0,0,0
10030,8330,1,1,0,0,0,0,0,0,0,0
10030,8350,4,0,1,2,1,0,0,0,0,0
10030,8390,5,1,1,3,0,0,0,0,0,0
10030,8640,3,2,0,0,0,1,0,0,0,0
10030,8660,8,3,3,1,1,0,0,0,0,0
10030,8690,1,1,0,0,0,0,0,0,0,0
10030,8720,1,1,0,0,0,0,0,0,0,0
10030,899\,1,0,0,1,0,0,0,0,0,0
10031,----,448,346,44,31,16,5,5,0,1,0
10031,07--,1,1,0,0,0,0,0,0,0,0
10031,0740,1,1,0,0,0,0,0,0,0,0
10031,15--,6,4,1,1,0,0,0,0,0,0
10031,1500,1,1,0,0,0,0,0,0,0,0
10031,1510,2,0,1,1,0,0,0,0,0,0
10031,1710,3,3,0,0,0,0,0,0,0,0
10031,20--,7,6,1,0,0,0,0,0,0,0
10031,2011,1,1,0,0,0,0,0,0,0,0
10031,2331,1,0,1,0,0,0,0,0,0,0
10031,2335,2,2,0,0,0,0,0,0,0,0
10031,2339,1,1,0,0,0,0,0,0,0,0
10031,2700,2,2,0,0,0,0,0,0,0,0
10031,40--,15,10,2,1,1,0,1,0,0,0
10031,4119,1,0,1,0,0,0,0,0,0,0
10031,4120,1,1,0,0,0,0,0,0,0,0
10031,4724,7,6,0,0,1,0,0,0,0,0
10031,4800,1,1,0,0,0,0,0,0,0,0
10031,4813,3,1,0,1,0,0,1,0,0,0
10031,4820,1,0,1,0,0,0,0,0,0,0
10031,4890,1,1,0,0,0,0,0,0,0,0
10031,50--,8,6,0,2,0,0,0,0,0,0
10031,5023,1,1,0,0,0,0,0,0,0,0
10031,5033,1,0,0,1,0,0,0,0,0,0
10031,5087,1,1,0,0,0,0,0,0,0,0
10031,5111,1,1,0,0,0,0,0,0,0,0
10031,5130,2,2,0,0,0,0,0,0,0,0
10031,5141,1,1,0,0,0,0,0,0,0,0
10031,5194,1,0,0,1,0,0,0,0,0,0
10031,52--,157,127,17,6,6,1,0,0,0,0
10031,5210,1,1,0,0,0,0,0,0,0,0
10031,5250,5,5,0,0,0,0,0,0,0,0
10031,5330,4,3,0,0,1,0,0,0,0,0
10031,5390,3,2,0,0,1,0,0,0,0,0
10031,5410,49,44,2,3,0,0,0,0,0,0
10031,5420,2,2,0,0,0,0,0,0,0,0
10031,5440,1,1,0,0,0,0,0,0,0,0
10031,5460,1,1,0,0,0,0,0,0,0,0
10031,5520,1,1,0,0,0,0,0,0,0,0
10031,5530,1,1,0,0,0,0,0,0,0,0
10031,5540,2,2,0,0,0,0,0,0,0,0
10031,5600,2,2,0,0,0,0,0,0,0,0
10031,5610,3,3,0,0,0,0,0,0,0,0
10031,5620,2,2,0,0,0,0,0,0,0,0
10031,5630,2,1,1,0,0,0,0,0,0,0
10031,5640,2,2,0,0,0,0,0,0,0,0
10031,5650,1,1,0,0,0,0,0,0,0,0
10031,5660,5,3,2,0,0,0,0,0,0,0
10031,5712,1,0,1,0,0,0,0,0,0,0
10031,5713,1,1,0,0,0,0,0,0,0,0
10031,5731,1,1,0,0,0,0,0,0,0,0
10031,5735,4,4,0,0,0,0,0,0,0,0
10031,5736,1,1,0,0,0,0,0,0,0,0
10031,5800,5,4,1,0,0,0,0,0,0,0
10031,5812,27,17,3,2,4,1,0,0,0,0
10031,5813,4,4,0,0,0,0,0,0,0,0
10031,5900,1,0,1,0,0,0,0,0,0,0
10031,5910,9,4,5,0,0,0,0,0,0,0
10031,5920,6,6,0,0,0,0,0,0,0,0
10031,5941,2,1,1,0,0,0,0,0,0,0
10031,5942,2,1,0,1,0,0,0,0,0,0
10031,5944,3,3,0,0,0,0,0,0,0,0
10031,5992,1,1,0,0,0,0,0,0,0,0
10031,5999,2,2,0,0,0,0,0,0,0,0
10031,60--,112,99,5,7,1,0,0,0,0,0
10031,6020,2,0,0,2,0,0,0,0,0,0
10031,6030,1,0,0,1,0,0,0,0,0,0
10031,6090,3,2,1,0,0,0,0,0,0,0
10031,6500,3,2,0,1,0,0,0,0,0,0
10031,6510,64,60,1,3,0,0,0,0,0,0
10031,6530,35,32,2,0,1,0,0,0,0,0
10031,6552,1,1,0,0,0,0,0,0,0,0
10031,6710,1,1,0,0,0,0,0,0,0,0
10031,6732,1,0,1,0,0,0,0,0,0,0
10031,6794,1,1,0,0,0,0,0,0,0,0
10031,70--,133,85,17,14,8,4,4,0,1,0
10031,7010,2,1,1,0,0,0,0,0,0,0
10031,7020,3,1,0,2,0,0,0,0,0,0
10031,7212,1,1,0,0,0,0,0,0,0,0
10031,7215,4,4,0,0,0,0,0,0,0,0
10031,7216,7,4,3,0,0,0,0,0,0,0
10031,7219,1,1,0,0,0,0,0,0,0,0
10031,7230,14,13,0,1,0,0,0,0,0,0
10031,7240,2,2,0,0,0,0,0,0,0,0
10031,7260,1,1,0,0,0,0,0,0,0,0
10031,7299,3,3,0,0,0,0,0,0,0,0
10031,7311,1,1,0,0,0,0,0,0,0,0
10031,7349,3,2,1,0,0,0,0,0,0,0
10031,7389,2,1,0,1,0,0,0,0,0,0
10031,7520,6,4,1,1,0,0,0,0,0,0
10031,7699,1,1,0,0,0,0,0,0,0,0
10031,7819,1,1,0,0,0,0,0,0,0,0
10031,7822,1,1,0,0,0,0,0,0,0,0
10031,7832,1,1,0,0,0,0,0,0,0,0
10031,7840,1,1,0,0,0,0,0,0,0,0
10031,7900,1,1,0,0,0,0,0,0,0,0
10031,7929,2,1,0,0,0,0,1,0,0,0
10031,7991,1,1,0,0,0,0,0,0,0,0
10031,8010,9,5,1,1,2,0,0,0,0,0
10031,8020,7,6,1,0,0,0,0,0,0,0
10031,8043,1,1,0,0,0,0,0,0,0,0
10031,8050,1,0,0,0,0,1,0,0,0,0
10031,8080,1,0,0,0,0,0,1,0,0,0
10031,8090,2,0,1,0,0,0,1,0,0,0
10031,8100,2,2,0,0,0,0,0,0,0,0
10031,8210,3,0,0,2,1,0,0,0,0,0
10031,8230,1,0,0,1,0,0,0,0,0,0
10031,8240,1,1,0,0,0,0,0,0,0,0
10031,8290,3,2,0,0,1,0,0,0,0,0
10031,8300,1,1,0,0,0,0,0,0,0,0
10031,8320,12,5,2,3,1,0,1,0,0,0
10031,8330,1,0,0,1,0,0,0,0,0,0
10031,8350,6,0,2,1,2,1,0,0,0,0
10031,8360,2,0,2,0,0,0,0,0,0,0
10031,8390,3,3,0,0,0,0,0,0,0,0
10031,8640,6,5,1,0,0,0,0,0,0,0
10031,8660,8,6,0,0,1,1,0,0,0,0
10031,8690,1,0,0,0,0,1,0,0,0,0
10031,8720,1,0,1,0,0,0,0,0,0,0
10031,8732,1,1,0,0,0,0,0,0,0,0
10031,8733,1,0,0,0,0,0,0,0,1,0
10031,99--,9,8,1,0,0,0,0,0,0,0
10032,----,571,425,71,43,21,5,2,1,2,1
10032,15--,8,3,3,1,1,0,0,0,0,0
10032,1510,2,1,1,0,0,0,0,0,0,0
10032,1730,1,0,0,0,1,0,0,0,0,0
10032,1741,3,1,1,1,0,0,0,0,0,0
10032,1742,1,1,0,0,0,0,0,0,0,0
10032,1796,1,0,1,0,0,0,0,0,0,0
10032,20--,9,5,1,1,2,0,0,0,0,0
10032,2051,1,0,1,0,0,0,0,0,0,0
10032,2335,3,2,0,1,0,0,0,0,0,0
10032,2339,2,1,0,0,1,0,0,0,0,0
10032,2350,1,0,0,0,1,0,0,0,0,0
10032,2759,1,1,0,0,0,0,0,0,0,0
10032,3911,1,1,0,0,0,0,0,0,0,0
10032,40--,22,20,1,1,0,0,0,0,0,0
10032,4119,1,1,0,0,0,0,0,0,0,0
10032,4120,2,2,0,0,0,0,0,0,0,0
10032,4210,1,1,0,0,0,0,0,0,0,0
10032,4724,12,11,1,0,0,0,0,0,0,0
10032,4730,2,2,0,0,0,0,0,0,0,0
10032,4800,3,2,0,1,0,0,0,0,0,0
10032,4890,1,1,0,0,0,0,0,0,0,0
10032,50--,11,8,2,1,0,0,0,0,0,0
10032,5015,1,0,1,0,0,0,0,0,0,0
10032,5023,1,1,0,0,0,0,0,0,0,0
10032,5074,1,1,0,0,0,0,0,0,0,0
10032,5120,1,1,0,0,0,0,0,0,0,0
10032,5130,1,0,0,1,0,0,0,0,0,0
10032,5131,1,1,0,0,0,0,0,0,0,0
10032,5137,1,1,0,0,0,0,0,0,0,0
10032,5181,1,0,1,0,0,0,0,0,0,0
10032,5194,2,2,0,0,0,0,0,0,0,0
10032,5199,1,1,0,0,0,0,0,0,0,0
10032,52--,207,154,33,14,5,0,0,1,0,0
10032,5210,3,3,0,0,0,0,0,0,0,0
10032,5250,2,1,0,1,0,0,0,0,0,0
10032,5300,1,1,0,0,0,0,0,0,0,0
10032,5330,5,3,1,0,1,0,0,0,0,0
10032,5390,6,3,2,1,0,0,0,0,0,0
10032,5410,49,42,3,4,0,0,0,0,0,0
10032,5420,9,7,0,1,1,0,0,0,0,0
10032,5430,1,1,0,0,0,0,0,0,0,0
10032,5440,1,1,0,0,0,0,0,0,0,0
10032,5490,1,1,0,0,0,0,0,0,0,0
10032,5530,3,3,0,0,0,0,0,0,0,0
10032,5540,2,1,0,1,0,0,0,0,0,0
10032,5600,5,5,0,0,0,0,0,0,0,0
10032,5610,6,6,0,0,0,0,0,0,0,0
10032,5620,8,6,2,0,0,0,0,0,0,0
10032,5630,1,1,0,0,0,0,0,0,0,0
10032,5650,4,3,0,1,0,0,0,0,0,0
10032,5660,4,2,2,0,0,0,0,0,0,0
10032,5690,1,1,0,0,0,0,0,0,0,0
10032,5712,3,1,2,0,0,0,0,0,0,0
10032,5713,1,1,0,0,0,0,0,0,0,0
10032,5719,2,1,1,0,0,0,0,0,0,0
10032,5735,2,2,0,0,0,0,0,0,0,0
10032,5800,7,7,0,0,0,0,0,0,0,0
10032,5812,43,23,12,4,3,0,0,1,0,0
10032,5813,4,4,0,0,0,0,0,0,0,0
10032,5910,13,6,6,1,0,0,0,0,0,0
10032,5920,6,5,1,0,0,0,0,0,0,0
10032,5941,1,1,0,0,0,0,0,0,0,0
10032,5942,2,1,1,0,0,0,0,0,0,0
10032,5944,2,2,0,0,0,0,0,0,0,0
10032,5947,1,1,0,0,0,0,0,0,0,0
10032,5963,2,2,0,0,0,0,0,0,0,0
10032,5992,2,2,0,0,0,0,0,0,0,0
