zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
10001,561439,10,3,3,1,3,0,0,0,0,0
10001,561440,9,3,2,2,1,0,0,1,0,0
10001,561450,3,0,2,1,0,0,0,0,0,0
10001,561491,1,0,0,1,0,0,0,0,0,0
10001,561492,4,4,0,0,0,0,0,0,0,0
10001,561499,5,2,1,1,0,1,0,0,0,0
10001,561510,76,67,6,2,1,0,0,0,0,0
10001,561520,16,8,4,1,2,1,0,0,0,0
10001,561599,6,4,1,0,1,0,0,0,0,0
10001,561611,7,0,2,2,1,0,2,0,0,0
10001,561612,14,0,1,0,1,1,3,5,3,0
10001,561621,5,1,3,1,0,0,0,0,0,0
10001,561622,2,1,1,0,0,0,0,0,0,0
10001,561710,6,0,3,3,0,0,0,0,0,0
10001,561720,31,11,3,5,6,1,2,2,0,1
10001,561730,3,2,1,0,0,0,0,0,0,0
10001,561740,2,1,1,0,0,0,0,0,0,0
10001,561790,2,1,0,0,1,0,0,0,0,0
10001,561910,1,0,1,0,0,0,0,0,0,0
10001,561920,12,6,2,2,1,1,0,0,0,0
10001,561990,41,31,7,1,1,1,0,0,0,0
10001,562111,1,1,0,0,0,0,0,0,0,0
10001,61----,88,46,14,6,10,8,3,0,1,0
10001,611110,5,1,0,0,3,1,0,0,0,0
10001,611210,2,0,0,1,0,0,0,0,1,0
10001,611310,4,2,0,0,0,2,0,0,0,0
10001,611410,1,0,0,0,0,1,0,0,0,0
10001,611420,7,4,1,1,0,0,1,0,0,0
10001,611430,4,3,0,0,1,0,0,0,0,0
10001,611511,3,1,1,0,1,0,0,0,0,0
10001,611519,12,9,2,1,0,0,0,0,0,0
10001,611610,12,10,1,1,0,0,0,0,0,0
10001,611620,7,5,2,0,0,0,0,0,0,0
10001,611630,5,1,0,0,1,2,1,0,0,0
10001,611691,7,3,3,0,0,1,0,0,0,0
10001,611692,4,3,0,0,1,0,0,0,0,0
10001,611699,10,4,2,1,2,0,1,0,0,0
10001,611710,5,0,2,1,1,1,0,0,0,0
10001,62----,134,66,16,15,11,8,9,2,3,4
10001,621111,24,19,2,1,1,0,1,0,0,0
10001,621210,12,8,3,1,0,0,0,0,0,0
10001,621310,3,3,0,0,0,0,0,0,0,0
10001,621320,1,1,0,0,0,0,0,0,0,0
10001,621330,4,3,0,0,0,1,0,0,0,0
10001,621340,1,0,0,1,0,0,0,0,0,0
10001,621391,2,2,0,0,0,0,0,0,0,0
10001,621399,6,6,0,0,0,0,0,0,0,0
10001,621420,3,0,0,0,0,2,1,0,0,0
10001,621491,1,0,0,1,0,0,0,0,0,0
10001,621498,2,1,0,1,0,0,0,0,0,0
10001,621511,4,3,0,0,1,0,0,0,0,0
10001,621512,4,3,0,1,0,0,0,0,0,0
10001,621610,10,0,1,0,1,0,2,1,2,3
10001,621999,2,1,1,0,0,0,0,0,0,0
10001,623312,2,1,0,1,0,0,0,0,0,0
10001,623990,1,0,0,0,0,1,0,0,0,0
10001,624110,6,1,1,1,1,1,1,0,0,0
10001,624120,18,4,4,4,3,1,0,1,0,1
10001,624190,12,5,2,1,1,0,3,0,0,0
10001,624221,2,0,0,0,1,0,1,0,0,0
10001,624230,5,0,2,1,0,2,0,0,0,0
10001,624310,4,1,0,1,1,0,0,0,1,0
10001,624410,5,4,0,0,1,0,0,0,0,0
10001,71----,134,92,17,9,6,5,4,1,0,0
10001,711110,22,16,0,3,1,1,1,0,0,0
10001,711120,3,1,0,1,1,0,0,0,0,0
10001,711130,13,7,4,0,0,1,1,0,0,0
10001,711190,4,1,0,0,1,1,0,1,0,0
10001,711219,1,0,0,0,1,0,0,0,0,0
10001,711310,1,0,1,0,0,0,0,0,0,0
10001,711320,10,8,0,1,0,0,1,0,0,0
10001,711410,23,20,3,0,0,0,0,0,0,0
10001,711510,36,27,6,2,1,0,0,0,0,0
10001,712110,3,2,1,0,0,0,0,0,0,0
10001,713110,1,0,1,0,0,0,0,0,0,0
10001,713910,1,1,0,0,0,0,0,0,0,0
10001,713940,7,1,1,2,1,1,1,0,0,0
10001,713950,2,2,0,0,0,0,0,0,0,0
10001,713990,7,6,0,0,0,1,0,0,0,0
10001,72----,268,116,65,34,32,13,5,3,0,0
10001,721110,14,4,1,1,4,1,1,2,0,0
10001,721191,1,0,1,0,0,0,0,0,0,0
10001,721199,3,2,0,0,1,0,0,0,0,0
10001,721310,3,2,0,0,0,1,0,0,0,0
10001,722110,81,25,29,17,3,3,3,1,0,0
10001,722211,83,40,17,9,13,4,0,0,0,0
10001,722212,2,1,1,0,0,0,0,0,0,0
10001,722213,34,19,7,3,5,0,0,0,0,0
10001,722310,12,7,0,1,3,1,0,0,0,0
10001,722320,12,6,2,0,2,1,1,0,0,0
10001,722330,1,1,0,0,0,0,0,0,0,0
10001,722410,22,9,7,3,1,2,0,0,0,0
10001,81----,409,239,87,55,21,3,3,1,0,0
10001,811111,13,10,3,0,0,0,0,0,0,0
10001,811121,2,0,2,0,0,0,0,0,0,0
10001,811122,1,1,0,0,0,0,0,0,0,0
10001,811192,1,1,0,0,0,0,0,0,0,0
10001,811211,4,4,0,0,0,0,0,0,0,0
10001,811212,8,4,3,1,0,0,0,0,0,0
10001,811219,1,1,0,0,0,0,0,0,0,0
10001,811310,4,4,0,0,0,0,0,0,0,0
10001,811420,14,8,4,1,1,0,0,0,0,0
10001,811430,7,4,1,2,0,0,0,0,0,0
10001,811490,10,5,3,2,0,0,0,0,0,0
10001,812111,7,7,0,0,0,0,0,0,0,0
10001,812112,22,18,2,1,1,0,0,0,0,0
10001,812113,15,12,3,0,0,0,0,0,0,0
10001,812199,4,4,0,0,0,0,0,0,0,0
10001,812310,4,3,1,0,0,0,0,0,0,0
10001,812320,11,9,2,0,0,0,0,0,0,0
10001,812910,4,3,0,0,1,0,0,0,0,0
10001,812921,15,8,4,2,1,0,0,0,0,0
10001,812922,3,3,0,0,0,0,0,0,0,0
10001,812930,58,28,14,13,3,0,0,0,0,0
10001,812990,25,18,4,2,1,0,0,0,0,0
10001,813110,27,13,7,2,3,0,2,0,0,0
10001,813211,15,8,2,5,0,0,0,0,0,0
10001,813212,7,0,2,4,1,0,0,0,0,0
