zip,sic,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
11209,7384,4,4,0,0,0,0,0,0,0,0
11209,7389,7,5,2,0,0,0,0,0,0,0
11209,7514,1,1,0,0,0,0,0,0,0,0
11209,7532,2,1,0,1,0,0,0,0,0,0
11209,7538,4,3,1,0,0,0,0,0,0,0
11209,7542,2,0,2,0,0,0,0,0,0,0
11209,7549,1,1,0,0,0,0,0,0,0,0
11209,7622,3,2,1,0,0,0,0,0,0,0
11209,7623,1,0,1,0,0,0,0,0,0,0
11209,7629,1,1,0,0,0,0,0,0,0,0
11209,7640,1,1,0,0,0,0,0,0,0,0
11209,7699,4,4,0,0,0,0,0,0,0,0
11209,7822,1,1,0,0,0,0,0,0,0,0
11209,7840,4,4,0,0,0,0,0,0,0,0
11209,7929,1,1,0,0,0,0,0,0,0,0
11209,7930,1,0,0,0,1,0,0,0,0,0
11209,7991,3,1,1,1,0,0,0,0,0,0
11209,7999,3,2,1,0,0,0,0,0,0,0
11209,8000,2,2,0,0,0,0,0,0,0,0
11209,8010,166,118,26,16,6,0,0,0,0,0
11209,8020,67,49,15,3,0,0,0,0,0,0
11209,8030,3,2,0,1,0,0,0,0,0,0
11209,8040,1,1,0,0,0,0,0,0,0,0
11209,8041,13,11,1,1,0,0,0,0,0,0
11209,8042,3,2,0,1,0,0,0,0,0,0
11209,8043,14,12,2,0,0,0,0,0,0,0
11209,8049,12,8,2,1,1,0,0,0,0,0
11209,8050,3,2,0,1,0,0,0,0,0,0
11209,8060,1,0,0,0,0,0,0,0,0,1
11209,8071,2,0,2,0,0,0,0,0,0,0
11209,8072,4,4,0,0,0,0,0,0,0,0
11209,8080,6,2,1,1,0,0,0,0,1,1
11209,8090,8,2,2,3,1,0,0,0,0,0
11209,8100,34,31,2,1,0,0,0,0,0,0
11209,8210,10,0,1,2,5,0,2,0,0,0
11209,8240,1,1,0,0,0,0,0,0,0,0
11209,8290,3,2,0,0,1,0,0,0,0,0
11209,8300,3,2,0,1,0,0,0,0,0,0
11209,8320,4,3,0,1,0,0,0,0,0,0
11209,8330,2,1,0,1,0,0,0,0,0,0
11209,8350,8,4,1,2,1,0,0,0,0,0
11209,8360,3,0,1,0,1,0,1,0,0,0
11209,8390,1,1,0,0,0,0,0,0,0,0
11209,8420,1,1,0,0,0,0,0,0,0,0
11209,8610,4,3,0,1,0,0,0,0,0,0
11209,8630,6,5,0,1,0,0,0,0,0,0
11209,8640,3,3,0,0,0,0,0,0,0,0
11209,8650,1,1,0,0,0,0,0,0,0,0
11209,8660,25,13,5,4,3,0,0,0,0,0
11209,8690,1,1,0,0,0,0,0,0,0,0
11209,8711,2,1,1,0,0,0,0,0,0,0
11209,8720,15,12,2,1,0,0,0,0,0,0
11209,8731,1,1,0,0,0,0,0,0,0,0
11209,8740,1,1,0,0,0,0,0,0,0,0
11209,8741,7,5,1,1,0,0,0,0,0,0
11209,8742,6,6,0,0,0,0,0,0,0,0
11209,8743,1,1,0,0,0,0,0,0,0,0
11209,8744,1,1,0,0,0,0,0,0,0,0
11209,8748,2,0,1,1,0,0,0,0,0,0
11209,8900,1,1,0,0,0,0,0,0,0,0
11209,99--,7,6,0,1,0,0,0,0,0,0
11210,----,779,552,120,55,39,7,3,2,1,0
11210,07--,4,3,1,0,0,0,0,0,0,0
11210,0740,2,1,1,0,0,0,0,0,0,0
11210,0780,2,2,0,0,0,0,0,0,0,0
11210,15--,48,31,10,4,3,0,0,0,0,0
11210,1500,4,4,0,0,0,0,0,0,0,0
11210,1510,7,4,1,1,1,0,0,0,0,0
11210,1610,1,1,0,0,0,0,0,0,0,0
11210,1620,2,1,1,0,0,0,0,0,0,0
11210,1710,4,2,2,0,0,0,0,0,0,0
11210,1720,1,0,0,1,0,0,0,0,0,0
11210,1730,17,12,3,2,0,0,0,0,0,0
11210,1751,3,1,1,0,1,0,0,0,0,0
11210,1752,2,1,1,0,0,0,0,0,0,0
11210,1760,3,3,0,0,0,0,0,0,0,0
11210,1793,2,2,0,0,0,0,0,0,0,0
11210,1796,1,0,0,0,1,0,0,0,0,0
11210,1799,1,0,1,0,0,0,0,0,0,0
11210,20--,23,14,2,6,1,0,0,0,0,0
11210,2000,1,1,0,0,0,0,0,0,0,0
11210,2051,2,2,0,0,0,0,0,0,0,0
11210,2361,1,1,0,0,0,0,0,0,0,0
11210,2672,1,0,0,0,1,0,0,0,0,0
11210,2710,1,1,0,0,0,0,0,0,0,0
11210,2752,4,3,0,1,0,0,0,0,0,0
11210,2759,1,0,1,0,0,0,0,0,0,0
11210,2850,1,0,0,1,0,0,0,0,0,0
11210,3089,1,0,0,1,0,0,0,0,0,0
11210,3272,1,1,0,0,0,0,0,0,0,0
11210,3443,3,2,0,1,0,0,0,0,0,0
11210,3471,1,0,0,1,0,0,0,0,0,0
11210,3499,1,0,0,1,0,0,0,0,0,0
11210,3569,1,1,0,0,0,0,0,0,0,0
11210,3599,1,1,0,0,0,0,0,0,0,0
11210,3841,1,1,0,0,0,0,0,0,0,0
11210,3842,1,0,1,0,0,0,0,0,0,0
11210,40--,32,26,2,2,1,1,0,0,0,0
11210,4119,3,1,0,1,1,0,0,0,0,0
11210,4120,5,5,0,0,0,0,0,0,0,0
11210,4150,2,1,0,0,0,1,0,0,0,0
11210,4210,7,4,2,1,0,0,0,0,0,0
11210,4700,2,2,0,0,0,0,0,0,0,0
11210,4724,6,6,0,0,0,0,0,0,0,0
11210,4729,2,2,0,0,0,0,0,0,0,0
11210,4730,2,2,0,0,0,0,0,0,0,0
11210,4800,2,2,0,0,0,0,0,0,0,0
11210,4813,1,1,0,0,0,0,0,0,0,0
11210,50--,60,37,14,6,2,1,0,0,0,0
11210,5000,1,1,0,0,0,0,0,0,0,0
11210,5013,3,2,1,0,0,0,0,0,0,0
11210,5021,3,3,0,0,0,0,0,0,0,0
11210,5023,4,2,2,0,0,0,0,0,0,0
11210,5031,1,1,0,0,0,0,0,0,0,0
11210,5032,2,0,1,0,0,1,0,0,0,0
11210,5043,1,0,0,1,0,0,0,0,0,0
11210,5045,1,0,1,0,0,0,0,0,0,0
11210,5046,1,0,1,0,0,0,0,0,0,0
11210,5047,2,1,0,0,1,0,0,0,0,0
11210,5051,1,1,0,0,0,0,0,0,0,0
11210,5063,1,0,0,1,0,0,0,0,0,0
11210,5065,4,4,0,0,0,0,0,0,0,0
11210,5072,3,0,1,2,0,0,0,0,0,0
11210,5074,2,1,1,0,0,0,0,0,0,0
11210,5085,1,1,0,0,0,0,0,0,0,0
11210,5087,2,2,0,0,0,0,0,0,0,0
11210,5094,1,1,0,0,0,0,0,0,0,0
11210,5099,2,1,1,0,0,0,0,0,0,0
11210,5112,3,3,0,0,0,0,0,0,0,0
11210,5113,1,1,0,0,0,0,0,0,0,0
11210,5120,2,2,0,0,0,0,0,0,0,0
11210,5131,1,0,1,0,0,0,0,0,0,0
11210,5136,4,3,1,0,0,0,0,0,0,0
11210,5137,3,1,2,0,0,0,0,0,0,0
11210,5148,1,1,0,0,0,0,0,0,0,0
11210,5149,4,2,0,1,1,0,0,0,0,0
11210,5169,2,1,1,0,0,0,0,0,0,0
11210,5199,3,2,0,1,0,0,0,0,0,0
11210,52--,162,108,29,11,12,0,1,1,0,0
11210,5210,2,0,2,0,0,0,0,0,0,0
11210,5230,1,0,0,0,1,0,0,0,0,0
11210,5250,3,3,0,0,0,0,0,0,0,0
11210,5330,1,0,1,0,0,0,0,0,0,0
11210,5390,1,1,0,0,0,0,0,0,0,0
11210,5400,1,0,1,0,0,0,0,0,0,0
11210,5410,25,22,0,1,1,0,1,0,0,0
11210,5420,6,5,0,0,1,0,0,0,0,0
11210,5430,2,0,1,1,0,0,0,0,0,0
11210,5460,3,1,0,2,0,0,0,0,0,0
11210,5490,1,1,0,0,0,0,0,0,0,0
11210,5510,1,0,0,0,0,0,0,1,0,0
11210,5520,1,1,0,0,0,0,0,0,0,0
11210,5530,2,2,0,0,0,0,0,0,0,0
11210,5540,5,3,2,0,0,0,0,0,0,0
11210,5570,1,1,0,0,0,0,0,0,0,0
11210,5610,2,2,0,0,0,0,0,0,0,0
11210,5620,4,1,2,0,1,0,0,0,0,0
11210,5630,5,4,1,0,0,0,0,0,0,0
11210,5640,1,0,0,1,0,0,0,0,0,0
11210,5650,1,0,0,0,1,0,0,0,0,0
11210,5660,8,3,4,0,1,0,0,0,0,0
11210,5712,2,2,0,0,0,0,0,0,0,0
11210,5713,1,1,0,0,0,0,0,0,0,0
11210,5714,1,1,0,0,0,0,0,0,0,0
11210,5719,2,2,0,0,0,0,0,0,0,0
11210,5720,1,0,0,0,1,0,0,0,0,0
11210,5731,3,2,1,0,0,0,0,0,0,0
11210,5800,3,3,0,0,0,0,0,0,0,0
11210,5812,26,15,5,4,2,0,0,0,0,0
11210,5813,1,1,0,0,0,0,0,0,0,0
11210,5910,7,2,3,0,2,0,0,0,0,0
11210,5920,6,4,1,1,0,0,0,0,0,0
11210,5941,2,2,0,0,0,0,0,0,0,0
11210,5942,4,2,1,0,1,0,0,0,0,0
11210,5943,1,1,0,0,0,0,0,0,0,0
11210,5944,1,1,0,0,0,0,0,0,0,0
11210,5947,2,2,0,0,0,0,0,0,0,0
11210,5949,3,2,1,0,0,0,0,0,0,0
11210,5961,2,1,0,1,0,0,0,0,0,0
11210,5963,4,2,2,0,0,0,0,0,0,0
11210,5983,1,1,0,0,0,0,0,0,0,0
11210,5992,1,1,0,0,0,0,0,0,0,0
11210,5994,2,2,0,0,0,0,0,0,0,0
11210,5995,2,2,0,0,0,0,0,0,0,0
11210,5999,7,6,1,0,0,0,0,0,0,0
11210,60--,174,137,19,11,5,2,0,0,0,0
11210,6020,3,0,1,2,0,0,0,0,0,0
11210,6030,2,0,0,0,1,1,0,0,0,0
11210,6140,1,0,1,0,0,0,0,0,0,0
11210,6160,4,2,2,0,0,0,0,0,0,0
11210,6280,1,1,0,0,0,0,0,0,0,0
11210,6330,4,4,0,0,0,0,0,0,0,0
11210,6400,9,6,1,1,1,0,0,0,0,0
11210,6500,4,4,0,0,0,0,0,0,0,0
11210,6510,84,71,9,4,0,0,0,0,0,0
11210,6530,60,48,5,4,2,1,0,0,0,0
11210,6540,1,0,0,0,1,0,0,0,0,0
11210,6732,1,1,0,0,0,0,0,0,0,0
11210,70--,268,190,41,15,15,3,2,1,1,0
11210,7200,1,1,0,0,0,0,0,0,0,0
11210,7212,2,2,0,0,0,0,0,0,0,0
11210,7215,8,8,0,0,0,0,0,0,0,0
11210,7216,8,7,1,0,0,0,0,0,0,0
11210,7230,4,4,0,0,0,0,0,0,0,0
11210,7240,2,2,0,0,0,0,0,0,0,0
11210,7250,1,1,0,0,0,0,0,0,0,0
11210,7260,1,0,0,0,1,0,0,0,0,0
11210,7291,3,1,1,1,0,0,0,0,0,0
11210,7300,4,4,0,0,0,0,0,0,0,0
11210,7311,2,2,0,0,0,0,0,0,0,0
11210,7334,2,2,0,0,0,0,0,0,0,0
11210,7338,1,1,0,0,0,0,0,0,0,0
11210,7342,3,0,2,0,1,0,0,0,0,0
11210,7359,2,2,0,0,0,0,0,0,0,0
11210,7361,1,1,0,0,0,0,0,0,0,0
11210,7371,6,5,0,0,1,0,0,0,0,0
11210,7372,1,1,0,0,0,0,0,0,0,0
11210,7374,2,2,0,0,0,0,0,0,0,0
11210,7378,1,1,0,0,0,0,0,0,0,0
11210,7379,5,4,1,0,0,0,0,0,0,0
11210,7381,2,0,0,0,2,0,0,0,0,0
11210,7382,3,2,1,0,0,0,0,0,0,0
11210,7389,4,4,0,0,0,0,0,0,0,0
11210,7520,2,1,1,0,0,0,0,0,0,0
11210,7530,1,1,0,0,0,0,0,0,0,0
11210,7532,2,2,0,0,0,0,0,0,0,0
11210,7536,1,1,0,0,0,0,0,0,0,0
11210,7537,1,0,0,1,0,0,0,0,0,0
11210,7538,7,5,2,0,0,0,0,0,0,0
11210,7542,1,0,1,0,0,0,0,0,0,0
11210,7549,2,2,0,0,0,0,0,0,0,0
11210,7622,2,1,1,0,0,0,0,0,0,0
11210,7623,5,5,0,0,0,0,0,0,0,0
11210,7699,3,2,1,0,0,0,0,0,0,0
11210,7812,1,1,0,0,0,0,0,0,0,0
11210,7840,4,2,0,1,1,0,0,0,0,0
11210,7900,2,1,1,0,0,0,0,0,0,0
11210,7999,2,2,0,0,0,0,0,0,0,0
11210,8010,28,21,5,2,0,0,0,0,0,0
11210,8020,13,9,4,0,0,0,0,0,0,0
11210,8030,1,1,0,0,0,0,0,0,0,0
11210,8043,2,2,0,0,0,0,0,0,0,0
11210,8049,2,2,0,0,0,0,0,0,0,0
11210,8050,1,0,0,1,0,0,0,0,0,0
11210,8071,1,1,0,0,0,0,0,0,0,0
11210,8072,2,2,0,0,0,0,0,0,0,0
11210,8080,3,0,0,1,0,0,1,0,1,0
11210,8090,3,1,1,0,1,0,0,0,0,0
11210,8100,11,9,2,0,0,0,0,0,0,0
11210,8210,6,0,0,1,3,2,0,0,0,0
11210,8220,1,0,0,0,0,1,0,0,0,0
11210,8290,3,3,0,0,0,0,0,0,0,0
11210,8300,2,1,1,0,0,0,0,0,0,0
11210,8320,7,2,4,1,0,0,0,0,0,0
11210,8350,10,6,2,0,2,0,0,0,0,0
11210,8360,2,1,0,1,0,0,0,0,0,0
11210,8390,6,3,1,2,0,0,0,0,0,0
11210,8410,1,1,0,0,0,0,0,0,0,0
11210,8630,1,0,1,0,0,0,0,0,0,0
11210,8640,3,2,0,0,1,0,0,0,0,0
11210,8660,20,14,4,1,1,0,0,0,0,0
11210,8690,1,0,0,1,0,0,0,0,0,0
11210,8711,1,0,1,0,0,0,0,0,0,0
11210,8720,18,14,1,1,1,0,1,0,0,0
11210,8733,2,1,0,0,0,0,0,1,0,0
11210,8741,4,4,0,0,0,0,0,0,0,0
11210,8742,4,3,1,0,0,0,0,0,0,0
11210,8748,1,1,0,0,0,0,0,0,0,0
11210,8900,2,2,0,0,0,0,0,0,0,0
11210,899\,1,1,0,0,0,0,0,0,0,0
11210,99--,8,6,2,0,0,0,0,0,0,0
11211,----,1783,1118,268,201,120,47,15,7,5,2
11211,15--,124,78,23,13,6,4,0,0,0,0
11211,1500,5,4,1,0,0,0,0,0,0,0
11211,1510,18,13,4,0,1,0,0,0,0,0
11211,1620,2,1,1,0,0,0,0,0,0,0
11211,1710,28,16,5,6,0,1,0,0,0,0
11211,1720,1,1,0,0,0,0,0,0,0,0
11211,1730,19,13,1,3,2,0,0,0,0,0
11211,1741,1,1,0,0,0,0,0,0,0,0
11211,1742,1,0,1,0,0,0,0,0,0,0
11211,1743,1,1,0,0,0,0,0,0,0,0
11211,1751,9,8,0,1,0,0,0,0,0,0
11211,1752,7,6,0,0,0,1,0,0,0,0
11211,1760,6,3,2,0,1,0,0,0,0,0
11211,1770,2,0,0,1,0,1,0,0,0,0
11211,1780,1,1,0,0,0,0,0,0,0,0
11211,1791,3,2,1,0,0,0,0,0,0,0
11211,1793,1,0,0,0,1,0,0,0,0,0
11211,1795,2,0,1,0,0,1,0,0,0,0
11211,1796,5,3,0,2,0,0,0,0,0,0
11211,1799,12,5,6,0,1,0,0,0,0,0
11211,20--,300,115,60,62,41,16,4,2,0,0
11211,2011,2,1,0,1,0,0,0,0,0,0
11211,2013,3,0,0,2,1,0,0,0,0,0
11211,2015,2,1,0,0,0,1,0,0,0,0
11211,2022,1,1,0,0,0,0,0,0,0,0
11211,2035,1,0,0,0,0,1,0,0,0,0
11211,2041,1,0,0,1,0,0,0,0,0,0
11211,2050,2,2,0,0,0,0,0,0,0,0
11211,2051,9,1,3,3,2,0,0,0,0,0
11211,2052,2,0,0,2,0,0,0,0,0,0
11211,2053,1,0,0,0,0,1,0,0,0,0
11211,2062,1,0,0,0,0,0,0,1,0,0
11211,2064,1,0,0,0,1,0,0,0,0,0
11211,2079,1,0,1,0,0,0,0,0,0,0
11211,2086,1,0,1,0,0,0,0,0,0,0
11211,2097,1,0,1,0,0,0,0,0,0,0
11211,2098,1,0,1,0,0,0,0,0,0,0
11211,2099,2,0,0,1,1,0,0,0,0,0
11211,2220,1,0,0,1,0,0,0,0,0,0
11211,2250,1,1,0,0,0,0,0,0,0,0
11211,2253,18,7,3,2,5,1,0,0,0,0
11211,2257,4,0,2,1,1,0,0,0,0,0
11211,2261,4,0,1,1,1,1,0,0,0,0
11211,2269,1,0,0,1,0,0,0,0,0,0
11211,2297,1,0,0,0,0,1,0,0,0,0
11211,2300,5,5,0,0,0,0,0,0,0,0
11211,2310,4,2,1,0,1,0,0,0,0,0
11211,2323,2,0,0,1,0,1,0,0,0,0
11211,2329,2,1,1,0,0,0,0,0,0,0
11211,2331,3,1,2,0,0,0,0,0,0,0
11211,2335,8,4,0,1,1,0,1,1,0,0
11211,2337,7,2,1,0,1,2,1,0,0,0
11211,2339,18,9,2,5,2,0,0,0,0,0
11211,2350,3,1,1,1,0,0,0,0,0,0
11211,2361,3,2,0,1,0,0,0,0,0,0
11211,2369,1,0,0,0,1,0,0,0,0,0
11211,2385,1,0,1,0,0,0,0,0,0,0
11211,2386,1,1,0,0,0,0,0,0,0,0
11211,2387,1,0,0,0,0,1,0,0,0,0
11211,2389,2,1,1,0,0,0,0,0,0,0
11211,2391,1,0,0,0,0,1,0,0,0,0
11211,2392,6,2,1,3,0,0,0,0,0,0
11211,2395,6,1,4,1,0,0,0,0,0,0
11211,2396,2,1,0,0,1,0,0,0,0,0
11211,2399,1,0,0,1,0,0,0,0,0,0
11211,2426,2,1,1,0,0,0,0,0,0,0
11211,2431,2,0,0,2,0,0,0,0,0,0
11211,2434,4,2,0,1,1,0,0,0,0,0
11211,2499,6,2,2,1,1,0,0,0,0,0
11211,2500,1,1,0,0,0,0,0,0,0,0
11211,2511,5,2,2,1,0,0,0,0,0,0
11211,2512,1,1,0,0,0,0,0,0,0,0
11211,2514,3,0,1,1,1,0,0,0,0,0
11211,2515,2,1,0,0,1,0,0,0,0,0
11211,2521,1,0,0,0,1,0,0,0,0,0
11211,2541,1,0,1,0,0,0,0,0,0,0
11211,2599,1,1,0,0,0,0,0,0,0,0
11211,2652,1,0,0,1,0,0,0,0,0,0
11211,2653,2,1,1,0,0,0,0,0,0,0
11211,2655,1,0,0,0,1,0,0,0,0,0
11211,2673,5,1,1,0,3,0,0,0,0,0
11211,2675,2,1,0,1,0,0,0,0,0,0
11211,2678,1,1,0,0,0,0,0,0,0,0
11211,2679,1,0,0,1,0,0,0,0,0,0
11211,2710,1,0,0,1,0,0,0,0,0,0
11211,2731,1,0,1,0,0,0,0,0,0,0
11211,2752,10,6,3,0,1,0,0,0,0,0
11211,2759,4,1,1,1,1,0,0,0,0,0
11211,2782,3,1,0,0,2,0,0,0,0,0
11211,2789,4,3,0,1,0,0,0,0,0,0
11211,2791,4,3,1,0,0,0,0,0,0,0
11211,2796,1,1,0,0,0,0,0,0,0,0
11211,2841,3,2,0,1,0,0,0,0,0,0
11211,2843,2,1,1,0,0,0,0,0,0,0
11211,2850,2,0,0,2,0,0,0,0,0,0
11211,2861,1,1,0,0,0,0,0,0,0,0
11211,2910,1,0,1,0,0,0,0,0,0,0
11211,3069,1,0,0,1,0,0,0,0,0,0
11211,3081,1,0,0,0,0,1,0,0,0,0
11211,3083,1,1,0,0,0,0,0,0,0,0
11211,3089,5,2,2,0,0,0,1,0,0,0
11211,3110,1,0,1,0,0,0,0,0,0,0
11211,3160,1,0,0,0,1,0,0,0,0,0
11211,3171,2,1,0,1,0,0,0,0,0,0
11211,3172,1,1,0,0,0,0,0,0,0,0
11211,3230,2,0,0,1,1,0,0,0,0,0
11211,3273,1,0,0,1,0,0,0,0,0,0
11211,3280,1,0,0,1,0,0,0,0,0,0
11211,3432,1,0,1,0,0,0,0,0,0,0
11211,3441,2,0,2,0,0,0,0,0,0,0
11211,3442,1,0,1,0,0,0,0,0,0,0
11211,3443,1,0,0,1,0,0,0,0,0,0
11211,3444,1,1,0,0,0,0,0,0,0,0
11211,3448,1,0,0,1,0,0,0,0,0,0
11211,3469,4,1,1,1,1,0,0,0,0,0
11211,3471,5,2,0,1,1,1,0,0,0,0
11211,3496,1,1,0,0,0,0,0,0,0,0
11211,3499,1,1,0,0,0,0,0,0,0,0
11211,3544,2,1,1,0,0,0,0,0,0,0
11211,3549,1,1,0,0,0,0,0,0,0,0
11211,3559,1,1,0,0,0,0,0,0,0,0
11211,3563,1,0,0,0,1,0,0,0,0,0
11211,3569,1,0,1,0,0,0,0,0,0,0
11211,3599,3,2,0,1,0,0,0,0,0,0
11211,3634,1,0,1,0,0,0,0,0,0,0
11211,3645,3,3,0,0,0,0,0,0,0,0
11211,3646,1,0,0,1,0,0,0,0,0,0
11211,3647,1,1,0,0,0,0,0,0,0,0
11211,3651,1,1,0,0,0,0,0,0,0,0
11211,3652,2,1,1,0,0,0,0,0,0,0
11211,3674,1,0,0,1,0,0,0,0,0,0
11211,3679,1,0,1,0,0,0,0,0,0,0
11211,3842,1,0,0,1,0,0,0,0,0,0
11211,3911,1,1,0,0,0,0,0,0,0,0
11211,3944,1,1,0,0,0,0,0,0,0,0
11211,3951,1,0,0,1,0,0,0,0,0,0
11211,3952,1,1,0,0,0,0,0,0,0,0
11211,3955,1,0,0,0,0,0,1,0,0,0
11211,3961,2,1,1,0,0,0,0,0,0,0
11211,3965,4,2,0,0,1,1,0,0,0,0
11211,3993,4,2,0,0,0,2,0,0,0,0
11211,3999,11,4,1,3,3,0,0,0,0,0
11211,40--,74,48,9,6,6,2,2,0,1,0
11211,4100,1,0,0,0,1,0,0,0,0,0
11211,4111,1,1,0,0,0,0,0,0,0,0
11211,4119,7,4,1,0,1,1,0,0,0,0
11211,4120,4,4,0,0,0,0,0,0,0,0
11211,4130,1,1,0,0,0,0,0,0,0,0
11211,4142,1,1,0,0,0,0,0,0,0,0
11211,4150,1,1,0,0,0,0,0,0,0,0
11211,4210,26,12,5,3,3,1,2,0,0,0
11211,4225,3,2,0,1,0,0,0,0,0,0
11211,4226,1,1,0,0,0,0,0,0,0,0
11211,4491,1,0,0,0,1,0,0,0,0,0
11211,4700,1,1,0,0,0,0,0,0,0,0
11211,4724,13,12,1,0,0,0,0,0,0,0
11211,4730,1,1,0,0,0,0,0,0,0,0
11211,4780,3,2,1,0,0,0,0,0,0,0
11211,4800,2,1,1,0,0,0,0,0,0,0
11211,4830,1,1,0,0,0,0,0,0,0,0
11211,4890,1,1,0,0,0,0,0,0,0,0
11211,4910,1,1,0,0,0,0,0,0,0,0
11211,4920,1,0,0,0,0,0,0,0,1,0
11211,4950,1,0,0,1,0,0,0,0,0,0
11211,497\,2,1,0,1,0,0,0,0,0,0
11211,50--,314,182,56,46,21,5,3,1,0,0
11211,5000,1,0,0,1,0,0,0,0,0,0
11211,5013,5,3,1,0,0,1,0,0,0,0
11211,5014,1,1,0,0,0,0,0,0,0,0
11211,5015,1,1,0,0,0,0,0,0,0,0
11211,5021,5,1,2,2,0,0,0,0,0,0
11211,5023,10,6,0,3,0,1,0,0,0,0
11211,5031,6,1,3,0,1,1,0,0,0,0
11211,5032,2,1,0,0,1,0,0,0,0,0
11211,5039,1,0,1,0,0,0,0,0,0,0
11211,5043,2,1,1,0,0,0,0,0,0,0
11211,5045,3,3,0,0,0,0,0,0,0,0
11211,5046,2,1,1,0,0,0,0,0,0,0
11211,5047,2,1,0,1,0,0,0,0,0,0
11211,5049,1,1,0,0,0,0,0,0,0,0
11211,5051,4,2,2,0,0,0,0,0,0,0
11211,5052,1,1,0,0,0,0,0,0,0,0
11211,5060,1,0,1,0,0,0,0,0,0,0
11211,5063,4,2,2,0,0,0,0,0,0,0
11211,5064,2,1,0,1,0,0,0,0,0,0
11211,5065,7,5,0,2,0,0,0,0,0,0
11211,5072,4,3,0,1,0,0,0,0,0,0
11211,5074,1,0,1,0,0,0,0,0,0,0
11211,5075,3,1,1,1,0,0,0,0,0,0
11211,5078,1,1,0,0,0,0,0,0,0,0
11211,5083,1,0,1,0,0,0,0,0,0,0
11211,5084,5,3,2,0,0,0,0,0,0,0
11211,5085,6,3,2,0,1,0,0,0,0,0
11211,5087,3,2,0,0,1,0,0,0,0,0
11211,5091,2,2,0,0,0,0,0,0,0,0
11211,5092,4,0,2,1,1,0,0,0,0,0
11211,5093,17,7,5,2,2,1,0,0,0,0
11211,5094,9,8,0,0,0,0,1,0,0,0
11211,5099,5,2,0,3,0,0,0,0,0,0
11211,5100,1,0,0,1,0,0,0,0,0,0
11211,5112,4,3,1,0,0,0,0,0,0,0
11211,5113,11,4,2,5,0,0,0,0,0,0
11211,5120,6,3,3,0,0,0,0,0,0,0
11211,5130,9,8,1,0,0,0,0,0,0,0
11211,5131,16,11,3,1,1,0,0,0,0,0
11211,5136,6,5,0,1,0,0,0,0,0,0
11211,5137,21,13,3,1,2,1,0,1,0,0
11211,5139,2,2,0,0,0,0,0,0,0,0
11211,5140,4,3,0,1,0,0,0,0,0,0
11211,5141,10,6,2,2,0,0,0,0,0,0
11211,5142,5,2,0,2,1,0,0,0,0,0
11211,5143,4,3,0,0,1,0,0,0,0,0
11211,5144,3,2,1,0,0,0,0,0,0,0
11211,5145,7,5,1,1,0,0,0,0,0,0
11211,5146,7,4,0,1,2,0,0,0,0,0
11211,5147,6,2,1,1,1,0,1,0,0,0
11211,5148,3,3,0,0,0,0,0,0,0,0
11211,5149,28,19,3,3,3,0,0,0,0,0
11211,5159,1,1,0,0,0,0,0,0,0,0
11211,5162,2,1,1,0,0,0,0,0,0,0
11211,5169,1,0,0,1,0,0,0,0,0,0
11211,5171,4,1,0,3,0,0,0,0,0,0
11211,5172,1,1,0,0,0,0,0,0,0,0
11211,5181,6,2,2,0,1,0,1,0,0,0
11211,5182,1,1,0,0,0,0,0,0,0,0
11211,5190,1,0,0,0,1,0,0,0,0,0
11211,5191,1,0,0,1,0,0,0,0,0,0
11211,5192,2,1,0,0,1,0,0,0,0,0
11211,5193,2,0,1,1,0,0,0,0,0,0
11211,5194,3,0,2,1,0,0,0,0,0,0
11211,5198,1,1,0,0,0,0,0,0,0,0
11211,5199,13,11,1,1,0,0,0,0,0,0
11211,52--,426,323,58,32,9,3,0,1,0,0
11211,5210,8,2,1,4,1,0,0,0,0,0
11211,5230,3,0,0,3,0,0,0,0,0,0
11211,5250,7,5,1,1,0,0,0,0,0,0
11211,5330,2,1,0,1,0,0,0,0,0,0
11211,5390,7,4,1,2,0,0,0,0,0,0
11211,5400,2,2,0,0,0,0,0,0,0,0
11211,5410,70,55,7,6,1,1,0,0,0,0
11211,5420,16,14,1,1,0,0,0,0,0,0
11211,5430,12,11,1,0,0,0,0,0,0,0
11211,5440,4,3,0,1,0,0,0,0,0,0
11211,5450,2,2,0,0,0,0,0,0,0,0
11211,5460,23,16,5,0,2,0,0,0,0,0
11211,5490,2,2,0,0,0,0,0,0,0,0
11211,5520,5,3,1,1,0,0,0,0,0,0
11211,5530,4,3,0,1,0,0,0,0,0,0
11211,5540,13,9,4,0,0,0,0,0,0,0
11211,5600,3,3,0,0,0,0,0,0,0,0
11211,5610,8,6,0,1,1,0,0,0,0,0
11211,5620,10,9,1,0,0,0,0,0,0,0
11211,5630,7,6,0,0,0,0,0,1,0,0
11211,5640,4,1,1,2,0,0,0,0,0,0
11211,5650,4,3,1,0,0,0,0,0,0,0
11211,5660,12,11,1,0,0,0,0,0,0,0
11211,5690,4,1,3,0,0,0,0,0,0,0
11211,5712,14,10,3,1,0,0,0,0,0,0
11211,5713,5,5,0,0,0,0,0,0,0,0
11211,5714,2,1,1,0,0,0,0,0,0,0
11211,5719,6,6,0,0,0,0,0,0,0,0
11211,5720,3,2,1,0,0,0,0,0,0,0
11211,5731,2,2,0,0,0,0,0,0,0,0
11211,5800,5,3,2,0,0,0,0,0,0,0
