OBJECTID,zip_1,small_03,small_04,small_05,small_06,small_07,small_08,small_09,small_10,small_11,small_12,Shape_Length,Shape_Area,SS_SEED,SS_GROUP
127,10034,-0.326974818000000,-0.339050056000000,-0.348518405000000,-0.346510085000000,-0.356362709000000,-0.356933781000000,-0.351513382000000,-0.354818571000000,-0.350331276000000,-0.351568195000000,0.131959431619688,0.000304140853833,0,2
128,11232,0.119616362000000,0.080699680000000,0.084681096000000,0.089426655000000,0.118663741000000,0.098901473000000,0.128193178000000,0.117487179000000,0.115107866000000,0.159642604000000,0.151446773127090,0.000357269829268,0,2
129,10312,-0.099036030000000,-0.109499419000000,-0.090582824000000,-0.128541715000000,-0.111753307000000,-0.113485855000000,-0.126915788000000,-0.138133495000000,-0.128170669000000,-0.139541421000000,0.241060441061334,0.002111075058443,0,2
130,11356,-0.273789101000000,-0.280842573000000,-0.269153611000000,-0.256032649000000,-0.243658718000000,-0.255357233000000,-0.260826806000000,-0.268483111000000,-0.269238431000000,-0.258544591000000,0.116702217948324,0.000431840242815,0,2
131,11379,-0.384381624000000,-0.359545649000000,-0.378280203000000,-0.376120883000000,-0.364711153000000,-0.372044342000000,-0.387957520000000,-0.388675614000000,-0.385809396000000,-0.362462852000000,0.114968360996568,0.000572508533425,0,2
132,11368,0.170269426000000,0.158582931000000,0.183060372000000,0.167566259000000,0.167919559000000,0.202996448000000,0.203624068000000,0.224136864000000,0.210560903000000,0.233391047000000,0.138337562755777,0.000739449964482,0,2
133,11004,-0.592903403000000,-0.595654875000000,-0.603973837000000,-0.603136996000000,-0.603476644000000,-0.621368597000000,-0.627810800000000,-0.643449862000000,-0.657808314000000,-0.650752220000000,0.088788281277961,0.000260799004907,0,1
134,10314,0.594066727000000,0.594729141000000,0.658422421000000,0.681642603000000,0.693871516000000,0.687373873000000,0.661294638000000,0.644810623000000,0.629540603000000,0.616380121000000,0.442696751233725,0.003859098777366,0,4
135,10174,-0.683234701000000,-0.685835482000000,-0.695739380000000,-0.693614433000000,-0.706997347000000,-0.709513535000000,-0.724430143000000,-0.743328139000000,-0.744814179000000,-0.751318279000000,0.005139471345975,0.000001410075284,0,1
136,11101,1.246647034000000,1.183362560000000,1.186694332000000,1.171043283000000,1.241529427000000,1.260735711000000,1.247790997000000,1.299944405000000,1.317985070000000,1.352188451000000,0.173390146313186,0.000751054616778,0,4
137,10459,-0.366653051000000,-0.377581770000000,-0.384893936000000,-0.374475838000000,-0.385582262000000,-0.394710183000000,-0.376091987000000,-0.383597057000000,-0.380741093000000,-0.382576063000000,0.073491997583190,0.000230498533661,0,1
138,10031,-0.304180939000000,-0.295599400000000,-0.289821526000000,-0.273305614000000,-0.289575159000000,-0.275504647000000,-0.264216959000000,-0.274408093000000,-0.282753905000000,-0.282848055000000,0.065588567937474,0.000180696612728,0,2
139,10013,3.187503599000000,3.848609417000000,3.145185971000000,3.175529764000000,3.238477176000000,3.301500909000000,3.271711961000000,3.310206332000000,3.402746964000000,3.478322545000000,0.063444217268731,0.000156606488456,0,3
140,11423,-0.511014283000000,-0.502194973000000,-0.513035010000000,-0.513482082000000,-0.519157362000000,-0.534063134000000,-0.537971763000000,-0.537646603000000,-0.548839804000000,-0.564433020000000,0.123908330095156,0.000395984969864,0,1
141,10307,-0.597124492000000,-0.580078225000000,-0.576692189000000,-0.573526199000000,-0.582605535000000,-0.589468524000000,-0.610860038000000,-0.618903506000000,-0.622330194000000,-0.625610706000000,0.120210305807440,0.000505099205112,0,1
142,11234,0.546790534000000,0.500449415000000,0.526974480000000,0.517960695000000,0.501857310000000,0.538786690000000,0.549419610000000,0.582175094000000,0.582236443000000,0.611351818000000,0.284772995353784,0.002317205417534,0,4
143,10471,-0.484843534000000,-0.482519204000000,-0.482446495000000,-0.473178496000000,-0.481589366000000,-0.482855122000000,-0.495594858000000,-0.514793099000000,-0.510827532000000,-0.510797788000000,0.127057851445081,0.000714264137284,0,1
144,10451,-0.217226513000000,-0.214436853000000,-0.222030765000000,-0.223954285000000,-0.224457298000000,-0.216741355000000,-0.203194216000000,-0.189765486000000,-0.190679737000000,-0.198204956000000,0.090228616747707,0.000283077727179,0,2
145,11419,-0.286452367000000,-0.292320105000000,-0.280727644000000,-0.264257870000000,-0.273713116000000,-0.274665172000000,-0.282015259000000,-0.260018850000000,-0.274306734000000,-0.265248995000000,0.075274760653355,0.000311606830520,0,2
146,10469,-0.281387060000000,-0.285761516000000,-0.301395559000000,-0.296336234000000,-0.304602358000000,-0.301528391000000,-0.324392163000000,-0.325193658000000,-0.330058065000000,-0.323912529000000,0.160382760191036,0.000691493527138,0,2
147,11215,0.496137471000000,0.500449415000000,0.541028663000000,0.579649856000000,0.642111165000000,0.667226458000000,0.711299385000000,0.754846013000000,0.812844222000000,0.844329854000000,0.125408839906701,0.000608482203264,0,4
148,11219,1.065984439000000,1.057929533000000,1.116423420000000,1.106064033000000,1.159714678000000,1.162517065000000,1.250333612000000,1.310101518000000,1.353463190000000,1.364759209000000,0.097154052114401,0.000407127421501,0,4
149,11222,0.230208885000000,0.230727417000000,0.235143518000000,0.233368031000000,0.255578219000000,0.260080789000000,0.283292649000000,0.290158098000000,0.325442434000000,0.382564034000000,0.103877350639741,0.000439566982169,0,2
150,11237,-0.188523110000000,-0.180824082000000,-0.210456732000000,-0.219019152000000,-0.189393834000000,-0.157978062000000,-0.140476397000000,-0.126283530000000,-0.111276326000000,-0.084230089000000,0.100554980344342,0.000275386349124,0,2
151,11358,0.031817718000000,0.055285145000000,0.076413930000000,0.073798734000000,0.121168274000000,0.145072631000000,0.150229168000000,0.140340683000000,0.167480329000000,0.161318705000000,0.097707554946937,0.000536274542079,0,2
152,11361,-0.041629225000000,-0.023417931000000,0.011103318000000,0.008819484000000,0.008464283000000,0.014953912000000,0.006995231000000,0.004912511000000,-0.000618381000000,-0.012157747000000,0.113258923869920,0.000488528678456,0,2
153,11365,-0.306713592000000,-0.302157990000000,-0.304702425000000,-0.307851544000000,-0.304602358000000,-0.313281050000000,-0.310831554000000,-0.311650841000000,-0.292045794000000,-0.298771014000000,0.133895996936687,0.000696489505077,0,2
154,10004,0.166892555000000,0.161862226000000,0.134284093000000,0.166743737000000,0.218010222000000,0.217267533000000,0.231592825000000,0.231754699000000,0.224921094000000,0.231714946000000,0.136414095496614,0.000184522834113,0,2
155,10011,2.203145724000000,2.141736468000000,2.188674858000000,2.182745528000000,2.200765616000000,2.265588011000000,2.230935184000000,2.240323774000000,2.231124295000000,2.178506235000000,0.089261958814491,0.000179617878655,0,3
156,10014,1.065984439000000,0.974307516000000,1.001509812000000,1.009828941000000,0.973544382000000,0.984548237000000,0.990139417000000,0.970684662000000,0.990234821000000,1.112506011000000,0.086806588767804,0.000151299886066,0,4
157,10022,4.368564206000000,4.274917743000000,4.314989968000000,4.380524714000000,4.432304634000000,4.414645562000000,4.366731176000000,4.341153291000000,4.271116181000000,4.130325826000000,0.059169690836903,0.000126282251360,0,3
158,10036,4.142313854000000,3.969123502000000,4.030599456000000,4.011212268000000,3.973140227000000,3.916836528000000,3.877701697000000,3.851919020000000,3.863962521000000,3.874720427000000,0.068033054265792,0.000123243998246,0,3
159,10271,-0.710249668000000,-0.705511251000000,-0.714753862000000,-0.714177486000000,-0.733712367000000,-0.747289938000000,-0.762569357000000,-0.776338756000000,-0.784515885000000,-0.786516400000000,0.003834889903130,0.000000780163604,0,1
160,10303,-0.511014283000000,-0.512032857000000,-0.517995309000000,-0.515127126000000,-0.514983141000000,-0.513915719000000,-0.528648844000000,-0.523257359000000,-0.518429987000000,-0.543481758000000,0.178707119637012,0.000868043369688,0,1
161,10305,-0.168261884000000,-0.177544787000000,-0.179041501000000,-0.155684946000000,-0.150990992000000,-0.148743831000000,-0.167597616000000,-0.173683391000000,-0.161959355000000,-0.162168785000000,0.180760827680633,0.001154982022536,0,2
162,10306,0.023375541000000,0.016753431000000,0.044171982000000,0.035140193000000,0.048536813000000,0.036780278000000,0.047677059000000,0.044694537000000,0.050909364000000,0.065780949000000,0.310707531056220,0.002085371030688,1,2
163,10310,-0.420682986000000,-0.418572955000000,-0.418789317000000,-0.416424468000000,-0.414801815000000,-0.427449732000000,-0.437114730000000,-0.435229048000000,-0.455076201000000,-0.444591800000000,0.103993061914613,0.000473807104982,0,1
164,10460,-0.401265978000000,-0.421032426000000,-0.422922900000000,-0.438632566000000,-0.437342614000000,-0.432486586000000,-0.427791811000000,-0.431843343000000,-0.426355819000000,-0.420288336000000,0.123988402931313,0.000368276617167,0,1
165,10468,-0.176704062000000,-0.170166373000000,-0.183175084000000,-0.187763310000000,-0.182715079000000,-0.204988696000000,-0.187090992000000,-0.192304764000000,-0.189835020000000,-0.177253693000000,0.125177809927988,0.000302416551132,0,2
166,11103,0.090068742000000,0.070041971000000,0.068146764000000,0.056525769000000,0.101132009000000,0.114012034000000,0.101071959000000,0.093787249000000,0.087232201000000,0.093436615000000,0.065802168721570,0.000193133735680,0,2
167,11207,-0.192744199000000,-0.207058440000000,-0.206323149000000,-0.194343487000000,-0.171027258000000,-0.169730721000000,-0.147256702000000,-0.100890748000000,-0.090158398000000,-0.070821281000000,0.150044789899877,0.000741347523108,0,2
168,11211,0.955391917000000,0.979226458000000,1.093275355000000,1.123336998000000,1.162219212000000,1.273327845000000,1.357970949000000,1.443836838000000,1.454829246000000,1.359730906000000,0.211630636524253,0.000658084261903,0,4
169,11434,-0.077930587000000,-0.089823651000000,-0.092236257000000,-0.089060652000000,-0.054983889000000,-0.067314697000000,-0.078606117000000,-0.062801575000000,-0.067351035000000,-0.069145180000000,0.169684570756183,0.000908078990113,0,2
170,11435,-0.191055763000000,-0.194761085000000,-0.173254485000000,-0.151572335000000,-0.161843969000000,-0.155459636000000,-0.156579621000000,-0.153369165000000,-0.155201618000000,-0.156302431000000,0.113793163707189,0.000417695742364,0,2
171,11691,-0.443476865000000,-0.441528019000000,-0.439457232000000,-0.449325354000000,-0.448195590000000,-0.452634000000000,-0.452370415000000,-0.444539734000000,-0.456765636000000,-0.466381113000000,0.191793958892439,0.000791889112266,0,1
172,11367,-0.326130600000000,-0.325932877000000,-0.334464223000000,-0.347332607000000,-0.332152222000000,-0.330910037000000,-0.337105235000000,-0.348047162000000,-0.340194671000000,-0.338997438000000,0.114825337362682,0.000708093919474,0,2
173,11370,-0.573486396000000,-0.550564571000000,-0.553544124000000,-0.551318101000000,-0.571752558000000,-0.582752719000000,-0.590519124000000,-0.590125019000000,-0.597833397000000,-0.609687746000000,0.135333695178864,0.000402810323223,0,1
174,11373,0.334891884000000,0.356160444000000,0.361631159000000,0.365794097000000,0.355759544000000,0.380965276000000,0.373131686000000,0.399347062000000,0.405690562000000,0.422790458000000,0.092078037234511,0.000419026538022,0,4
175,11375,0.833824563000000,0.830018544000000,0.874195455000000,0.860952432000000,0.887555412000000,0.863663750000000,0.884197156000000,0.873345664000000,0.898160653000000,0.856900611000000,0.114481927348730,0.000544835699074,0,4
176,11385,0.465745632000000,0.466836644000000,0.522840897000000,0.530298527000000,0.545269217000000,0.543823544000000,0.579083443000000,0.601642894000000,0.622782866000000,0.644035787000000,0.195185255376545,0.001010066526031,0,4
177,11693,-0.696742184000000,-0.697313014000000,-0.706486696000000,-0.701017132000000,-0.708667036000000,-0.704476682000000,-0.711717071000000,-0.724706765000000,-0.734677574000000,-0.742937774000000,0.157941893762223,0.000275462233532,0,1
178,11694,-0.529587074000000,-0.530888803000000,-0.527915909000000,-0.529932525000000,-0.526670962000000,-0.537421036000000,-0.555770062000000,-0.560500107000000,-0.571647166000000,-0.581194030000000,0.127730824703580,0.000379914693845,0,1
179,11413,-0.468803397000000,-0.471861496000000,-0.469219030000000,-0.463308230000000,-0.463222789000000,-0.465226134000000,-0.469321177000000,-0.478396777000000,-0.488864887000000,-0.473923567000000,0.159190441786302,0.000863391616684,0,1
180,11428,-0.565888436000000,-0.564501574000000,-0.566771589000000,-0.571058632000000,-0.556725359000000,-0.570160585000000,-0.576110977000000,-0.575735776000000,-0.594454529000000,-0.598793090000000,0.074782587817135,0.000231963722515,0,1
181,11432,0.193907523000000,0.181537995000000,0.213648887000000,0.187306791000000,0.191295202000000,0.178651655000000,0.176502849000000,0.162347761000000,0.153964855000000,0.177241664000000,0.120255332677597,0.000591791849777,0,2
182,10038,0.966366747000000,0.868550258000000,0.837819924000000,0.824761457000000,0.748971245000000,0.755371397000000,0.835039947000000,0.754846013000000,0.742732699000000,0.668339251000000,0.057729931097432,0.000081974391573,0,4
183,10475,-0.543094557000000,-0.534168097000000,-0.529569342000000,-0.535690180000000,-0.530845184000000,-0.537421036000000,-0.544752067000000,-0.555421550000000,-0.558976409000000,-0.566947171000000,0.135394053005245,0.000507631638262,0,1
184,11230,0.770508233000000,0.771811061000000,0.778296328000000,0.772120040000000,0.784869553000000,0.799863604000000,0.829107180000000,0.847106455000000,0.858458947000000,0.781476067000000,0.097777528531942,0.000520487114357,0,4
185,10037,-0.643556467000000,-0.646483945000000,-0.659363849000000,-0.651665803000000,-0.651062774000000,-0.656626572000000,-0.657474634000000,-0.662917662000000,-0.665410768000000,-0.678407887000000,0.040820955413616,0.000074619875493,0,1
186,11363,-0.629204766000000,-0.635826237000000,-0.640349367000000,-0.645908148000000,-0.648558241000000,-0.665021328000000,-0.676120472000000,-0.696774705000000,-0.705957191000000,-0.700197199000000,0.067231291127373,0.000245768422453,0,1
187,11362,-0.453607478000000,-0.459564140000000,-0.456818281000000,-0.451792920000000,-0.452369812000000,-0.460189281000000,-0.464235949000000,-0.469086091000000,-0.468591675000000,-0.457162557000000,0.152145616965832,0.000700342341721,0,1
188,11223,0.560298018000000,0.552918132000000,0.569963744000000,0.568957068000000,0.665486808000000,0.709200238000000,0.743505833000000,0.792088760000000,0.817912525000000,0.835949349000000,0.105475119785919,0.000572471073030,0,4
189,11217,-0.093970724000000,-0.064409116000000,-0.047593561000000,-0.042176889000000,0.010133972000000,0.026706571000000,0.039201678000000,0.073473023000000,0.099058241000000,0.149585998000000,0.065332804660631,0.000202267766896,1,2
190,10452,-0.267879577000000,-0.269365041000000,-0.263366595000000,-0.263435348000000,-0.279557026000000,-0.286417830000000,-0.285405411000000,-0.269329537000000,-0.259101825000000,-0.260220692000000,0.070307998214700,0.000270356229727,0,2
191,10463,0.014933363000000,0.005275899000000,0.003662869000000,-0.002695826000000,0.016812727000000,0.013274961000000,0.017165688000000,0.008298215000000,0.012897093000000,0.015497919000000,0.133290197788172,0.000439320187775,0,2
192,11377,0.399896649000000,0.377475860000000,0.388086091000000,0.374841841000000,0.403345673000000,0.375928423000000,0.375674301000000,0.392575653000000,0.421740187000000,0.450446124000000,0.153163143450247,0.000703384627812,0,4
193,10023,1.026306206000000,1.009559935000000,1.009776978000000,0.968702834000000,0.960186872000000,0.962721871000000,0.956237894000000,0.960527549000000,0.967427458000000,0.961656923000000,0.046628539366354,0.000135344325511,0,4
194,11213,-0.303336721000000,-0.315275169000000,-0.334464223000000,-0.330059642000000,-0.339665822000000,-0.316638952000000,-0.300661097000000,-0.268483111000000,-0.279375037000000,-0.245135783000000,0.076480813883306,0.000302036851308,0,2
195,10115,-0.735576200000000,-0.735024905000000,-0.744515659000000,-0.745433328000000,-0.747904722000000,-0.755684694000000,-0.771044738000000,-0.787342295000000,-0.793807773000000,-0.799925208000000,0.003470814486644,0.000000706346127,0,1
196,10301,-0.266191141000000,-0.285761516000000,-0.284034510000000,-0.286465968000000,-0.298758447000000,-0.283899403000000,-0.310831554000000,-0.298108024000000,-0.292890511000000,-0.299609065000000,0.236021187349246,0.001006129748089,0,2
197,10309,-0.302492504000000,-0.296419224000000,-0.266673461000000,-0.246162383000000,-0.234475430000000,-0.246962477000000,-0.286252949000000,-0.270175963000000,-0.270083148000000,-0.245973834000000,0.215691597895187,0.001824801785790,0,2
198,10457,-0.213849642000000,-0.255428039000000,-0.250139129000000,-0.244517338000000,-0.241154185000000,-0.250320379000000,-0.225230207000000,-0.212618990000000,-0.202505777000000,-0.217480117000000,0.103796755124696,0.000289516596806,0,2
199,11697,-0.743174160000000,-0.740763671000000,-0.751956109000000,-0.745433328000000,-0.758757698000000,-0.765758401000000,-0.776977504000000,-0.793267277000000,-0.803099662000000,-0.808305712000000,0.179432459376369,0.000606264427339,0,1
200,11426,-0.606410887000000,-0.600573817000000,-0.604800553000000,-0.603136996000000,-0.610990244000000,-0.620529121000000,-0.622725572000000,-0.625674914000000,-0.627398497000000,-0.629800958000000,0.100230450658177,0.000375747454999,0,1
201,11430,-0.527054420000000,-0.527609508000000,-0.541143374000000,-0.548028012000000,-0.557560204000000,-0.558407926000000,-0.587976510000000,-0.603667836000000,-0.618951326000000,-0.643209766000000,0.263054867299872,0.002039446481189,0,1
202,11436,-0.721224499000000,-0.712069841000000,-0.723021028000000,-0.724047752000000,-0.732042678000000,-0.735537279000000,-0.748161209000000,-0.756870956000000,-0.760019088000000,-0.772269541000000,0.066443570306875,0.000219448101981,0,1
203,11692,-0.724601370000000,-0.726826668000000,-0.739555360000000,-0.742965762000000,-0.748739566000000,-0.752326791000000,-0.756636590000000,-0.761949512000000,-0.770155693000000,-0.773107592000000,0.123363068854424,0.000297799481185,0,1
204,11235,0.856618442000000,0.873469200000000,0.912224419000000,0.903723584000000,0.966030783000000,1.031558871000000,1.087606298000000,1.168748364000000,1.187053913000000,1.196311060000000,0.135950896315620,0.000667591407505,0,4
205,11354,1.049944303000000,1.094001776000000,1.148665368000000,1.182558593000000,1.232346139000000,1.282562077000000,1.360513564000000,1.400669108000000,1.529164354000000,1.666457385000000,0.133127817231763,0.000604064824130,0,4
206,11372,0.493604817000000,0.488152060000000,0.478198201000000,0.462029189000000,0.478481667000000,0.471628642000000,0.500262400000000,0.536468086000000,0.539155869000000,0.582020051000000,0.076633836815894,0.000203897763649,0,4
207,11205,-0.158975489000000,-0.169346550000000,-0.159200303000000,-0.144169636000000,-0.109248774000000,-0.082425258000000,-0.076063502000000,-0.056030166000000,-0.007376119000000,0.041477485000000,0.095981453538574,0.000265671518851,0,2
208,11224,-0.342170737000000,-0.325932877000000,-0.331157357000000,-0.326769554000000,-0.309611424000000,-0.312441574000000,-0.275234954000000,-0.291336615000000,-0.272617300000000,-0.287038308000000,0.137510984142999,0.000443327902623,0,2
209,10454,-0.342170737000000,-0.348068117000000,-0.357612288000000,-0.350622696000000,-0.358867242000000,-0.356933781000000,-0.353208458000000,-0.369207814000000,-0.393411850000000,-0.370005306000000,0.080232276133756,0.000287660247301,0,2
210,10065,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.049564516274827,0.000101539053436,0,2
211,10075,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.041830390793377,0.000046619296855,0,2
