zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
10303,621610,1,0,0,0,0,0,1,0,0,0
10303,621910,1,0,0,0,0,1,0,0,0,0
10303,623210,3,0,1,0,2,0,0,0,0,0
10303,623312,1,0,0,0,0,1,0,0,0,0
10303,623990,2,2,0,0,0,0,0,0,0,0
10303,624120,1,1,0,0,0,0,0,0,0,0
10303,624190,1,0,1,0,0,0,0,0,0,0
10303,624410,13,8,3,2,0,0,0,0,0,0
10303,71----,2,0,1,1,0,0,0,0,0,0
10303,711510,1,0,1,0,0,0,0,0,0,0
10303,713940,1,0,0,1,0,0,0,0,0,0
10303,72----,30,13,8,4,4,1,0,0,0,0
10303,722511,13,3,6,2,2,0,0,0,0,0
10303,722513,16,9,2,2,2,1,0,0,0,0
10303,722515,1,1,0,0,0,0,0,0,0,0
10303,81----,42,29,8,3,1,1,0,0,0,0
10303,811111,10,9,1,0,0,0,0,0,0,0
10303,811112,1,1,0,0,0,0,0,0,0,0
10303,811121,6,2,2,2,0,0,0,0,0,0
10303,811122,1,1,0,0,0,0,0,0,0,0
10303,811191,1,1,0,0,0,0,0,0,0,0
10303,811192,5,1,2,0,1,1,0,0,0,0
10303,811198,1,0,1,0,0,0,0,0,0,0
10303,811412,1,0,1,0,0,0,0,0,0,0
10303,812112,3,2,1,0,0,0,0,0,0,0
10303,812113,4,4,0,0,0,0,0,0,0,0
10303,813110,7,7,0,0,0,0,0,0,0,0
10303,813930,2,1,0,1,0,0,0,0,0,0
10304,------,639,426,120,54,26,6,4,3,0,0
10304,23----,88,64,14,8,1,1,0,0,0,0
10304,236115,6,5,1,0,0,0,0,0,0,0
10304,236116,1,1,0,0,0,0,0,0,0,0
10304,236117,1,0,1,0,0,0,0,0,0,0
10304,236118,23,22,0,1,0,0,0,0,0,0
10304,236210,1,1,0,0,0,0,0,0,0,0
10304,236220,6,4,1,1,0,0,0,0,0,0
10304,237130,2,1,1,0,0,0,0,0,0,0
10304,238110,2,2,0,0,0,0,0,0,0,0
10304,238120,1,0,1,0,0,0,0,0,0,0
10304,238140,3,3,0,0,0,0,0,0,0,0
10304,238170,1,1,0,0,0,0,0,0,0,0
10304,238190,1,0,1,0,0,0,0,0,0,0
10304,238210,16,8,4,3,1,0,0,0,0,0
10304,238220,8,5,1,2,0,0,0,0,0,0
10304,238290,1,0,0,0,0,1,0,0,0,0
10304,238310,1,1,0,0,0,0,0,0,0,0
10304,238320,5,3,2,0,0,0,0,0,0,0
10304,238330,2,2,0,0,0,0,0,0,0,0
10304,238340,1,1,0,0,0,0,0,0,0,0
10304,238350,2,1,0,1,0,0,0,0,0,0
10304,238910,3,2,1,0,0,0,0,0,0,0
10304,238990,1,1,0,0,0,0,0,0,0,0
10304,31----,6,4,1,1,0,0,0,0,0,0
10304,311811,1,1,0,0,0,0,0,0,0,0
10304,315210,1,1,0,0,0,0,0,0,0,0
10304,323111,1,1,0,0,0,0,0,0,0,0
10304,332323,1,1,0,0,0,0,0,0,0,0
10304,334210,1,0,0,1,0,0,0,0,0,0
10304,339910,1,0,1,0,0,0,0,0,0,0
10304,42----,24,18,3,3,0,0,0,0,0,0
10304,423320,1,0,0,1,0,0,0,0,0,0
10304,423610,4,3,1,0,0,0,0,0,0,0
10304,423730,1,0,1,0,0,0,0,0,0,0
10304,423830,1,0,0,1,0,0,0,0,0,0
10304,423910,1,1,0,0,0,0,0,0,0,0
10304,423920,1,1,0,0,0,0,0,0,0,0
10304,423940,1,1,0,0,0,0,0,0,0,0
10304,424130,1,0,0,1,0,0,0,0,0,0
10304,424310,1,0,1,0,0,0,0,0,0,0
10304,424340,1,1,0,0,0,0,0,0,0,0
10304,424410,1,1,0,0,0,0,0,0,0,0
10304,424450,1,1,0,0,0,0,0,0,0,0
10304,424480,1,1,0,0,0,0,0,0,0,0
10304,424490,3,3,0,0,0,0,0,0,0,0
10304,424820,1,1,0,0,0,0,0,0,0,0
10304,425120,4,4,0,0,0,0,0,0,0,0
10304,44----,94,76,10,5,2,0,1,0,0,0
10304,441120,2,2,0,0,0,0,0,0,0,0
10304,441228,2,0,1,1,0,0,0,0,0,0
10304,441310,2,1,0,1,0,0,0,0,0,0
10304,441320,2,2,0,0,0,0,0,0,0,0
10304,442110,1,1,0,0,0,0,0,0,0,0
10304,442210,1,0,0,1,0,0,0,0,0,0
10304,442299,1,1,0,0,0,0,0,0,0,0
10304,443142,4,4,0,0,0,0,0,0,0,0
10304,444110,1,0,0,0,0,0,1,0,0,0
10304,444190,4,2,1,0,1,0,0,0,0,0
10304,445110,23,21,1,0,1,0,0,0,0,0
10304,445120,7,6,1,0,0,0,0,0,0,0
10304,445220,2,2,0,0,0,0,0,0,0,0
10304,445230,2,2,0,0,0,0,0,0,0,0
10304,445291,1,1,0,0,0,0,0,0,0,0
10304,445299,1,0,0,1,0,0,0,0,0,0
10304,445310,5,5,0,0,0,0,0,0,0,0
10304,446110,6,3,3,0,0,0,0,0,0,0
10304,446120,3,3,0,0,0,0,0,0,0,0
10304,447110,1,1,0,0,0,0,0,0,0,0
10304,447190,4,3,1,0,0,0,0,0,0,0
10304,448120,1,0,1,0,0,0,0,0,0,0
10304,448130,1,1,0,0,0,0,0,0,0,0
10304,448310,1,1,0,0,0,0,0,0,0,0
10304,452990,5,5,0,0,0,0,0,0,0,0
10304,453110,1,0,0,1,0,0,0,0,0,0
10304,453220,1,1,0,0,0,0,0,0,0,0
10304,453310,1,1,0,0,0,0,0,0,0,0
10304,453910,1,0,1,0,0,0,0,0,0,0
10304,453991,1,1,0,0,0,0,0,0,0,0
10304,454111,3,3,0,0,0,0,0,0,0,0
10304,454390,3,3,0,0,0,0,0,0,0,0
10304,48----,14,11,1,1,1,0,0,0,0,0
10304,484110,5,4,1,0,0,0,0,0,0,0
10304,484210,2,2,0,0,0,0,0,0,0,0
10304,484220,1,0,0,0,1,0,0,0,0,0
10304,485310,1,0,0,1,0,0,0,0,0,0
10304,485510,1,1,0,0,0,0,0,0,0,0
10304,488510,1,1,0,0,0,0,0,0,0,0
10304,492110,3,3,0,0,0,0,0,0,0,0
10304,51----,9,6,2,1,0,0,0,0,0,0
10304,512230,1,1,0,0,0,0,0,0,0,0
10304,517110,1,1,0,0,0,0,0,0,0,0
10304,517210,1,1,0,0,0,0,0,0,0,0
10304,518210,2,1,0,1,0,0,0,0,0,0
10304,519120,2,0,2,0,0,0,0,0,0,0
10304,519130,1,1,0,0,0,0,0,0,0,0
10304,519190,1,1,0,0,0,0,0,0,0,0
10304,52----,22,10,6,6,0,0,0,0,0,0
10304,522110,3,0,1,2,0,0,0,0,0,0
10304,522120,4,0,2,2,0,0,0,0,0,0
10304,522390,1,0,0,1,0,0,0,0,0,0
10304,523120,3,3,0,0,0,0,0,0,0,0
10304,523130,1,1,0,0,0,0,0,0,0,0
10304,523930,2,2,0,0,0,0,0,0,0,0
10304,524126,1,1,0,0,0,0,0,0,0,0
10304,524210,4,2,2,0,0,0,0,0,0,0
10304,524291,2,1,0,1,0,0,0,0,0,0
10304,524298,1,0,1,0,0,0,0,0,0,0
10304,53----,30,17,8,5,0,0,0,0,0,0
10304,531110,13,6,4,3,0,0,0,0,0,0
10304,531120,6,5,1,0,0,0,0,0,0,0
10304,531210,3,2,0,1,0,0,0,0,0,0
10304,531311,5,3,1,1,0,0,0,0,0,0
10304,531312,1,1,0,0,0,0,0,0,0,0
10304,532490,2,0,2,0,0,0,0,0,0,0
10304,54----,63,52,8,2,1,0,0,0,0,0
10304,541110,15,13,1,1,0,0,0,0,0,0
10304,541191,2,1,1,0,0,0,0,0,0,0
10304,541211,3,2,0,0,1,0,0,0,0,0
10304,541213,3,3,0,0,0,0,0,0,0,0
10304,541219,3,2,1,0,0,0,0,0,0,0
10304,541310,2,2,0,0,0,0,0,0,0,0
10304,541330,1,0,0,1,0,0,0,0,0,0
10304,541340,2,2,0,0,0,0,0,0,0,0
10304,541370,1,1,0,0,0,0,0,0,0,0
10304,541490,1,1,0,0,0,0,0,0,0,0
10304,541511,8,8,0,0,0,0,0,0,0,0
10304,541512,3,2,1,0,0,0,0,0,0,0
10304,541513,2,2,0,0,0,0,0,0,0,0
10304,541519,1,1,0,0,0,0,0,0,0,0
10304,541611,5,3,2,0,0,0,0,0,0,0
10304,541612,1,1,0,0,0,0,0,0,0,0
10304,541613,1,1,0,0,0,0,0,0,0,0
10304,541618,1,1,0,0,0,0,0,0,0,0
10304,541690,2,2,0,0,0,0,0,0,0,0
10304,541712,1,1,0,0,0,0,0,0,0,0
10304,541810,3,3,0,0,0,0,0,0,0,0
10304,541921,1,0,1,0,0,0,0,0,0,0
10304,541940,1,0,1,0,0,0,0,0,0,0
10304,56----,22,16,2,2,2,0,0,0,0,0
10304,561110,1,0,1,0,0,0,0,0,0,0
10304,561210,1,1,0,0,0,0,0,0,0,0
10304,561311,1,0,0,0,1,0,0,0,0,0
10304,561320,1,1,0,0,0,0,0,0,0,0
10304,561611,3,3,0,0,0,0,0,0,0,0
10304,561710,2,1,0,0,1,0,0,0,0,0
10304,561720,7,5,0,2,0,0,0,0,0,0
10304,561730,6,5,1,0,0,0,0,0,0,0
10304,61----,11,2,3,1,3,1,1,0,0,0
10304,611110,6,0,0,1,3,1,1,0,0,0
10304,611610,1,0,1,0,0,0,0,0,0,0
10304,611620,2,1,1,0,0,0,0,0,0,0
10304,611691,1,0,1,0,0,0,0,0,0,0
10304,611699,1,1,0,0,0,0,0,0,0,0
10304,62----,138,69,36,14,11,3,2,3,0,0
10304,621111,67,37,23,4,3,0,0,0,0,0
10304,621112,1,1,0,0,0,0,0,0,0,0
10304,621210,11,4,4,2,1,0,0,0,0,0
10304,621310,2,1,1,0,0,0,0,0,0,0
10304,621320,1,1,0,0,0,0,0,0,0,0
10304,621340,7,5,2,0,0,0,0,0,0,0
10304,621391,1,0,1,0,0,0,0,0,0,0
10304,621420,1,0,0,0,0,0,1,0,0,0
10304,621493,1,1,0,0,0,0,0,0,0,0
10304,621512,1,0,0,1,0,0,0,0,0,0
10304,621610,4,2,0,0,0,1,1,0,0,0
10304,623110,4,1,0,0,0,0,0,3,0,0
10304,623210,5,1,0,2,2,0,0,0,0,0
10304,623220,2,0,1,1,0,0,0,0,0,0
10304,623312,2,1,0,0,0,1,0,0,0,0
10304,623990,3,0,0,2,0,1,0,0,0,0
10304,624110,5,2,1,1,1,0,0,0,0,0
10304,624190,4,3,1,0,0,0,0,0,0,0
10304,624221,1,0,0,0,1,0,0,0,0,0
10304,624229,2,0,1,0,1,0,0,0,0,0
10304,624410,13,9,1,1,2,0,0,0,0,0
10304,71----,6,4,0,1,0,1,0,0,0,0
10304,711320,1,1,0,0,0,0,0,0,0,0
10304,711410,1,1,0,0,0,0,0,0,0,0
10304,713910,3,1,0,1,0,1,0,0,0,0
10304,713940,1,1,0,0,0,0,0,0,0,0
10304,72----,46,31,10,2,3,0,0,0,0,0
10304,722310,3,0,1,1,1,0,0,0,0,0
10304,722410,2,2,0,0,0,0,0,0,0,0
10304,722511,20,13,6,1,0,0,0,0,0,0
10304,722513,17,13,2,0,2,0,0,0,0,0
10304,722515,4,3,1,0,0,0,0,0,0,0
10304,81----,66,46,16,2,2,0,0,0,0,0
10304,811111,10,6,4,0,0,0,0,0,0,0
10304,811121,1,1,0,0,0,0,0,0,0,0
10304,811310,1,0,0,0,1,0,0,0,0,0
10304,812111,4,3,1,0,0,0,0,0,0,0
10304,812112,9,7,1,0,1,0,0,0,0,0
10304,812113,7,5,2,0,0,0,0,0,0,0
10304,812199,2,2,0,0,0,0,0,0,0,0
10304,812210,2,2,0,0,0,0,0,0,0,0
10304,812310,2,2,0,0,0,0,0,0,0,0
10304,812320,6,6,0,0,0,0,0,0,0,0
10304,812910,1,1,0,0,0,0,0,0,0,0
10304,812990,1,0,1,0,0,0,0,0,0,0
10304,813110,14,9,3,2,0,0,0,0,0,0
10304,813311,1,0,1,0,0,0,0,0,0,0
10304,813930,1,0,1,0,0,0,0,0,0,0
10304,813990,4,2,2,0,0,0,0,0,0,0
10305,------,845,544,149,72,54,18,4,2,1,1
10305,23----,104,81,14,6,3,0,0,0,0,0
10305,236115,3,1,2,0,0,0,0,0,0,0
10305,236117,2,2,0,0,0,0,0,0,0,0
10305,236118,28,27,0,1,0,0,0,0,0,0
10305,236220,2,2,0,0,0,0,0,0,0,0
10305,237120,1,1,0,0,0,0,0,0,0,0
10305,237210,3,2,1,0,0,0,0,0,0,0
10305,238110,1,1,0,0,0,0,0,0,0,0
10305,238130,1,1,0,0,0,0,0,0,0,0
10305,238140,3,2,1,0,0,0,0,0,0,0
10305,238160,2,1,1,0,0,0,0,0,0,0
10305,238210,14,11,1,2,0,0,0,0,0,0
10305,238220,13,8,3,1,1,0,0,0,0,0
10305,238290,2,0,1,1,0,0,0,0,0,0
10305,238310,4,4,0,0,0,0,0,0,0,0
10305,238320,8,7,1,0,0,0,0,0,0,0
10305,238340,4,3,1,0,0,0,0,0,0,0
10305,238350,7,5,1,1,0,0,0,0,0,0
10305,238390,2,1,0,0,1,0,0,0,0,0
10305,238910,1,1,0,0,0,0,0,0,0,0
10305,238990,3,1,1,0,1,0,0,0,0,0
10305,31----,12,9,1,1,1,0,0,0,0,0
10305,311811,2,2,0,0,0,0,0,0,0,0
10305,311812,1,1,0,0,0,0,0,0,0,0
10305,323113,1,0,1,0,0,0,0,0,0,0
10305,332710,1,0,0,1,0,0,0,0,0,0
10305,337110,2,2,0,0,0,0,0,0,0,0
10305,339116,3,3,0,0,0,0,0,0,0,0
10305,339950,2,1,0,0,1,0,0,0,0,0
10305,42----,40,28,9,1,0,2,0,0,0,0
10305,423110,4,3,1,0,0,0,0,0,0,0
10305,423120,2,2,0,0,0,0,0,0,0,0
10305,423130,1,1,0,0,0,0,0,0,0,0
10305,423140,1,1,0,0,0,0,0,0,0,0
10305,423220,1,1,0,0,0,0,0,0,0,0
10305,423320,1,0,0,0,0,1,0,0,0,0
10305,423430,1,1,0,0,0,0,0,0,0,0
10305,423450,1,1,0,0,0,0,0,0,0,0
10305,423510,1,1,0,0,0,0,0,0,0,0
10305,423610,2,1,1,0,0,0,0,0,0,0
10305,423690,1,1,0,0,0,0,0,0,0,0
10305,423710,2,1,1,0,0,0,0,0,0,0
10305,423850,1,1,0,0,0,0,0,0,0,0
10305,423860,2,1,0,1,0,0,0,0,0,0
10305,424130,1,0,1,0,0,0,0,0,0,0
10305,424210,5,3,2,0,0,0,0,0,0,0
10305,424450,1,1,0,0,0,0,0,0,0,0
10305,424460,1,1,0,0,0,0,0,0,0,0
10305,424470,1,1,0,0,0,0,0,0,0,0
10305,424490,3,3,0,0,0,0,0,0,0,0
10305,424940,1,1,0,0,0,0,0,0,0,0
10305,424990,2,1,1,0,0,0,0,0,0,0
10305,425120,4,1,2,0,0,1,0,0,0,0
10305,44----,108,70,17,8,11,2,0,0,0,0
10305,441110,8,1,2,2,3,0,0,0,0,0
10305,441310,1,0,1,0,0,0,0,0,0,0
10305,442110,3,3,0,0,0,0,0,0,0,0
10305,442210,1,1,0,0,0,0,0,0,0,0
10305,442299,2,2,0,0,0,0,0,0,0,0
10305,443142,2,1,1,0,0,0,0,0,0,0
10305,444130,1,1,0,0,0,0,0,0,0,0
10305,444190,3,2,0,1,0,0,0,0,0,0
10305,444220,1,1,0,0,0,0,0,0,0,0
10305,445110,22,16,3,0,1,2,0,0,0,0
10305,445120,7,6,1,0,0,0,0,0,0,0
10305,445210,1,1,0,0,0,0,0,0,0,0
10305,445220,3,3,0,0,0,0,0,0,0,0
10305,445230,1,0,1,0,0,0,0,0,0,0
10305,445310,4,4,0,0,0,0,0,0,0,0
10305,446110,13,1,3,3,6,0,0,0,0,0
10305,446130,3,2,0,1,0,0,0,0,0,0
10305,446191,1,0,1,0,0,0,0,0,0,0
10305,446199,1,1,0,0,0,0,0,0,0,0
10305,447110,4,2,2,0,0,0,0,0,0,0
10305,447190,2,2,0,0,0,0,0,0,0,0
10305,448120,1,0,0,0,1,0,0,0,0,0
10305,448190,1,1,0,0,0,0,0,0,0,0
10305,448310,3,3,0,0,0,0,0,0,0,0
10305,451110,1,1,0,0,0,0,0,0,0,0
10305,451130,1,1,0,0,0,0,0,0,0,0
10305,451211,1,1,0,0,0,0,0,0,0,0
10305,452990,4,3,0,1,0,0,0,0,0,0
10305,453110,1,0,1,0,0,0,0,0,0,0
10305,453220,1,1,0,0,0,0,0,0,0,0
10305,453310,1,1,0,0,0,0,0,0,0,0
10305,453998,3,2,1,0,0,0,0,0,0,0
10305,454111,2,2,0,0,0,0,0,0,0,0
10305,454112,1,1,0,0,0,0,0,0,0,0
10305,454113,1,1,0,0,0,0,0,0,0,0
10305,454310,1,1,0,0,0,0,0,0,0,0
10305,454390,1,1,0,0,0,0,0,0,0,0
10305,48----,47,35,1,6,5,0,0,0,0,0
10305,483211,1,0,0,1,0,0,0,0,0,0
10305,484110,11,11,0,0,0,0,0,0,0,0
10305,484121,3,3,0,0,0,0,0,0,0,0
10305,484210,1,1,0,0,0,0,0,0,0,0
10305,484220,2,2,0,0,0,0,0,0,0,0
10305,484230,1,1,0,0,0,0,0,0,0,0
10305,485210,1,0,0,0,1,0,0,0,0,0
10305,485310,2,2,0,0,0,0,0,0,0,0
10305,485320,5,2,0,2,1,0,0,0,0,0
10305,485410,1,1,0,0,0,0,0,0,0,0
10305,485510,1,0,0,1,0,0,0,0,0,0
10305,485991,2,1,0,1,0,0,0,0,0,0
10305,486210,1,1,0,0,0,0,0,0,0,0
10305,488330,5,3,0,0,2,0,0,0,0,0
10305,488410,1,1,0,0,0,0,0,0,0,0
10305,488510,7,5,1,1,0,0,0,0,0,0
10305,492210,1,1,0,0,0,0,0,0,0,0
10305,493110,1,0,0,0,1,0,0,0,0,0
10305,51----,5,1,1,0,0,1,0,2,0,0
10305,511110,1,0,0,0,0,0,0,1,0,0
10305,517110,2,1,0,0,0,1,0,0,0,0
10305,518210,1,0,0,0,0,0,0,1,0,0
10305,519120,1,0,1,0,0,0,0,0,0,0
10305,52----,32,16,11,5,0,0,0,0,0,0
10305,522110,5,0,1,4,0,0,0,0,0,0
10305,522120,5,0,4,1,0,0,0,0,0,0
10305,522320,2,2,0,0,0,0,0,0,0,0
10305,522390,3,2,1,0,0,0,0,0,0,0
10305,523120,5,5,0,0,0,0,0,0,0,0
10305,523920,3,2,1,0,0,0,0,0,0,0
10305,523930,2,1,1,0,0,0,0,0,0,0
10305,524126,1,1,0,0,0,0,0,0,0,0
10305,524210,6,3,3,0,0,0,0,0,0,0
10305,53----,34,30,3,1,0,0,0,0,0,0
10305,531110,5,5,0,0,0,0,0,0,0,0
10305,531120,9,8,1,0,0,0,0,0,0,0
10305,531130,1,1,0,0,0,0,0,0,0,0
10305,531190,1,1,0,0,0,0,0,0,0,0
10305,531210,11,9,1,1,0,0,0,0,0,0
10305,531311,3,3,0,0,0,0,0,0,0,0
10305,531320,2,2,0,0,0,0,0,0,0,0
10305,532120,1,0,1,0,0,0,0,0,0,0
10305,532490,1,1,0,0,0,0,0,0,0,0
10305,54----,91,72,10,4,3,2,0,0,0,0
10305,541110,24,20,4,0,0,0,0,0,0,0
10305,541191,1,1,0,0,0,0,0,0,0,0
10305,541211,3,2,1,0,0,0,0,0,0,0
10305,541213,5,2,1,1,1,0,0,0,0,0
10305,541219,6,5,0,0,1,0,0,0,0,0
10305,541330,3,1,1,1,0,0,0,0,0,0
10305,541370,1,0,1,0,0,0,0,0,0,0
10305,541410,3,3,0,0,0,0,0,0,0,0
10305,541490,1,1,0,0,0,0,0,0,0,0
10305,541511,9,9,0,0,0,0,0,0,0,0
10305,541512,1,1,0,0,0,0,0,0,0,0
10305,541513,3,2,0,0,0,1,0,0,0,0
10305,541519,6,6,0,0,0,0,0,0,0,0
10305,541611,5,5,0,0,0,0,0,0,0,0
10305,541612,1,1,0,0,0,0,0,0,0,0
10305,541613,2,2,0,0,0,0,0,0,0,0
10305,541618,2,2,0,0,0,0,0,0,0,0
10305,541620,1,1,0,0,0,0,0,0,0,0
10305,541690,1,1,0,0,0,0,0,0,0,0
10305,541712,1,0,1,0,0,0,0,0,0,0
10305,541810,1,1,0,0,0,0,0,0,0,0
10305,541850,1,0,1,0,0,0,0,0,0,0
10305,541860,1,0,0,0,0,1,0,0,0,0
10305,541930,2,2,0,0,0,0,0,0,0,0
10305,541940,6,3,0,2,1,0,0,0,0,0
10305,541990,1,1,0,0,0,0,0,0,0,0
10305,55----,5,0,3,1,1,0,0,0,0,0
10305,551114,5,0,3,1,1,0,0,0,0,0
10305,56----,39,25,7,5,1,0,1,0,0,0
10305,561110,4,1,2,1,0,0,0,0,0,0
10305,561311,3,1,1,0,0,0,1,0,0,0
10305,561320,1,1,0,0,0,0,0,0,0,0
10305,561410,1,1,0,0,0,0,0,0,0,0
10305,561499,1,1,0,0,0,0,0,0,0,0
10305,561510,3,2,1,0,0,0,0,0,0,0
10305,561520,1,1,0,0,0,0,0,0,0,0
10305,561612,1,0,0,1,0,0,0,0,0,0
10305,561613,1,1,0,0,0,0,0,0,0,0
10305,561622,1,1,0,0,0,0,0,0,0,0
10305,561710,3,2,0,0,1,0,0,0,0,0
10305,561720,7,5,1,1,0,0,0,0,0,0
10305,561730,7,6,1,0,0,0,0,0,0,0
10305,561790,2,0,1,1,0,0,0,0,0,0
10305,561910,1,0,0,1,0,0,0,0,0,0
10305,561990,1,1,0,0,0,0,0,0,0,0
10305,562991,1,1,0,0,0,0,0,0,0,0
10305,61----,19,6,3,4,4,2,0,0,0,0
10305,611110,7,0,0,1,4,2,0,0,0,0
10305,611519,1,1,0,0,0,0,0,0,0,0
10305,611610,2,1,1,0,0,0,0,0,0,0
10305,611620,7,4,2,1,0,0,0,0,0,0
10305,611691,1,0,0,1,0,0,0,0,0,0
10305,611710,1,0,0,1,0,0,0,0,0,0
10305,62----,120,52,25,14,17,8,2,0,1,1
10305,621111,37,11,15,5,2,4,0,0,0,0
10305,621112,1,1,0,0,0,0,0,0,0,0
10305,621210,9,3,3,3,0,0,0,0,0,0
10305,621310,1,1,0,0,0,0,0,0,0,0
10305,621320,1,0,0,0,1,0,0,0,0,0
10305,621330,2,2,0,0,0,0,0,0,0,0
10305,621340,20,20,0,0,0,0,0,0,0,0
10305,621391,3,3,0,0,0,0,0,0,0,0
10305,621399,1,1,0,0,0,0,0,0,0,0
10305,621420,1,1,0,0,0,0,0,0,0,0
10305,621492,1,0,0,0,0,1,0,0,0,0
10305,621493,1,1,0,0,0,0,0,0,0,0
10305,621511,1,1,0,0,0,0,0,0,0,0
10305,621512,4,2,1,0,0,1,0,0,0,0
10305,621610,2,0,0,0,0,0,2,0,0,0
10305,622110,1,0,0,0,0,0,0,0,0,1
10305,622210,1,0,0,0,0,0,0,0,1,0
10305,623110,1,0,0,0,1,0,0,0,0,0
10305,623210,10,0,2,4,4,0,0,0,0,0
10305,623220,1,0,0,0,1,0,0,0,0,0
10305,623311,1,0,0,0,0,1,0,0,0,0
10305,624110,1,0,0,0,1,0,0,0,0,0
10305,624120,7,0,2,0,4,1,0,0,0,0
10305,624190,1,1,0,0,0,0,0,0,0,0
10305,624210,1,0,1,0,0,0,0,0,0,0
10305,624310,2,1,0,1,0,0,0,0,0,0
10305,624410,8,3,1,1,3,0,0,0,0,0
10305,71----,12,8,3,1,0,0,0,0,0,0
10305,711130,1,1,0,0,0,0,0,0,0,0
10305,711410,1,0,1,0,0,0,0,0,0,0
10305,711510,3,3,0,0,0,0,0,0,0,0
10305,712110,2,0,2,0,0,0,0,0,0,0
10305,713940,1,1,0,0,0,0,0,0,0,0
10305,713950,1,0,0,1,0,0,0,0,0,0
10305,713990,3,3,0,0,0,0,0,0,0,0
10305,72----,84,42,22,11,7,1,1,0,0,0
10305,721110,3,1,2,0,0,0,0,0,0,0
10305,722310,3,0,2,1,0,0,0,0,0,0
10305,722320,5,4,0,0,1,0,0,0,0,0
10305,722410,1,1,0,0,0,0,0,0,0,0
10305,722511,36,17,9,4,4,1,1,0,0,0
10305,722513,28,15,8,3,2,0,0,0,0,0
10305,722514,1,1,0,0,0,0,0,0,0,0
10305,722515,7,3,1,3,0,0,0,0,0,0
10305,81----,92,69,18,4,1,0,0,0,0,0
10305,811111,10,6,4,0,0,0,0,0,0,0
10305,811113,1,0,1,0,0,0,0,0,0,0
10305,811121,3,1,1,1,0,0,0,0,0,0
10305,811219,1,1,0,0,0,0,0,0,0,0
10305,811412,1,1,0,0,0,0,0,0,0,0
10305,811490,1,1,0,0,0,0,0,0,0,0
10305,812111,3,3,0,0,0,0,0,0,0,0
10305,812112,18,13,3,1,1,0,0,0,0,0
10305,812113,12,11,1,0,0,0,0,0,0,0
10305,812199,2,2,0,0,0,0,0,0,0,0
10305,812210,4,3,1,0,0,0,0,0,0,0
10305,812310,8,8,0,0,0,0,0,0,0,0
10305,812320,8,7,1,0,0,0,0,0,0,0
10305,812910,1,1,0,0,0,0,0,0,0,0
10305,812930,1,0,1,0,0,0,0,0,0,0
10305,813110,3,1,1,1,0,0,0,0,0,0
10305,813211,2,1,0,1,0,0,0,0,0,0
10305,813212,1,1,0,0,0,0,0,0,0,0
10305,813311,3,1,2,0,0,0,0,0,0,0
10305,813410,1,1,0,0,0,0,0,0,0,0
10305,813930,1,1,0,0,0,0,0,0,0,0
10305,813990,7,5,2,0,0,0,0,0,0,0
10305,99----,1,0,1,0,0,0,0,0,0,0
10306,------,1106,718,181,120,72,8,2,2,2,1
10306,23----,114,86,15,5,7,1,0,0,0,0
10306,236115,2,2,0,0,0,0,0,0,0,0
10306,236117,1,1,0,0,0,0,0,0,0,0
10306,236118,32,27,4,0,1,0,0,0,0,0
10306,236210,1,0,0,1,0,0,0,0,0,0
10306,236220,3,1,1,0,1,0,0,0,0,0
10306,238120,1,1,0,0,0,0,0,0,0,0
10306,238140,8,7,1,0,0,0,0,0,0,0
10306,238160,4,4,0,0,0,0,0,0,0,0
10306,238190,1,0,0,0,1,0,0,0,0,0
10306,238210,12,8,2,0,2,0,0,0,0,0
10306,238220,18,8,5,3,1,1,0,0,0,0
10306,238310,1,1,0,0,0,0,0,0,0,0
10306,238320,7,5,1,0,1,0,0,0,0,0
10306,238330,6,6,0,0,0,0,0,0,0,0
10306,238340,3,3,0,0,0,0,0,0,0,0
10306,238350,4,4,0,0,0,0,0,0,0,0
10306,238390,1,1,0,0,0,0,0,0,0,0
10306,238910,1,1,0,0,0,0,0,0,0,0
10306,238990,8,6,1,1,0,0,0,0,0,0
10306,31----,8,4,2,1,1,0,0,0,0,0
10306,311612,1,1,0,0,0,0,0,0,0,0
10306,311811,1,1,0,0,0,0,0,0,0,0
10306,315240,1,0,0,0,1,0,0,0,0,0
10306,323111,3,0,2,1,0,0,0,0,0,0
10306,339116,2,2,0,0,0,0,0,0,0,0
10306,42----,36,35,1,0,0,0,0,0,0,0
10306,423110,2,2,0,0,0,0,0,0,0,0
10306,423120,2,2,0,0,0,0,0,0,0,0
10306,423210,1,0,1,0,0,0,0,0,0,0
10306,423420,2,2,0,0,0,0,0,0,0,0
10306,423450,1,1,0,0,0,0,0,0,0,0
10306,423460,1,1,0,0,0,0,0,0,0,0
10306,423510,2,2,0,0,0,0,0,0,0,0
10306,423610,1,1,0,0,0,0,0,0,0,0
10306,423940,1,1,0,0,0,0,0,0,0,0
10306,424330,1,1,0,0,0,0,0,0,0,0
10306,424430,1,1,0,0,0,0,0,0,0,0
10306,424450,1,1,0,0,0,0,0,0,0,0
10306,424460,1,1,0,0,0,0,0,0,0,0
10306,424470,1,1,0,0,0,0,0,0,0,0
10306,424490,5,5,0,0,0,0,0,0,0,0
10306,424690,4,4,0,0,0,0,0,0,0,0
10306,424920,1,1,0,0,0,0,0,0,0,0
